State,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20
Alabama,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197453288015851,0.040789813152063405,0.08157962630412681,0.3671083183685706,0.20394906576031702,0.24473887891238044,0.5506624775528559,0.5710573841288876,0.5098726644007925,0.5302675709768243,0.7954013564652364,0.9381657024974582,2.8348920140684064,2.773707294340311,1.4276434603222192,2.182255003635392,2.671732761460153,1.5092230866263459,1.7947517786907896,1.4888281800503143,3.5283188376534844,5.343465522920306,2.4269938825477726,3.079630892980787,3.8138475297179277,4.425694726998879,3.24279014558904,7.648089966011888,4.976357204551735,5.50662477552856,7.056637675306969,3.4875290245014208,4.466484540150943,2.4881786022758674,5.50662477552856,4.609248886183164,2.8756818272204696,3.5895035573815792,3.895427156022055,4.853987765095545,5.62899421498475,4.874382671671577,3.95661187575015,0.0,8.055988097532524,2.406598975971741,4.303325287542689,3.303974865317136,3.5895035573815792,4.20135075466253,6.46518538460205,5.649389121560781,4.568459073031101,6.628344637210303,5.180306270312052,7.240191834491254,6.913873329274748,5.771758561016972,4.507274353303006,5.608599308408718,6.118471972809511,4.813197951943482,8.178357536988713,5.547414588680622,6.138866879385542,1.978305937875075,6.4243955714499865,5.914522907049194,13.786956845397432,4.813197951943482,7.79085431204411,9.11652323948617,7.362561273947445,10.360612540624103,13.54221796648505,7.79085431204411,10.156663474863787,10.217848194591882,6.689529356938399,12.0941795995868,13.827746658549495,2.773707294340311,1.7335670589626948,4.507274353303006,6.4243955714499865,13.379058713876798,9.320472305246488,8.667835294813473,10.136268568287756,11.563912028609975,17.458040029083136,17.641594188267423,18.171861759244248,20.680435268096147,13.399453620452828,13.052740208660289,8.15796263041268,18.23304647897234,16.234345634521233,11.156013897089341,9.626395903886964,8.830994547421726,13.113924928388386,19.721874659022657,23.290983309828203,19.925823724782973,18.355415918428534,7.301376554219349,35.36476800283897,17.743568721147582,18.70212933022107,23.433747655860426,35.7726661343596,20.333721856303608,22.25084307445059,18.865288582829326,18.498180264460753,24.004805039989314,45.11353334618212,27.20680537242629,29.34827056290962,33.44764678469199,39.93322707587007,34.875290245014206,36.95557071576944,41.218106190160064,40.8509978717915,43.70628479243594,36.24174898560833,38.3424243629396,29.919327947038504,29.674589068126128,48.927380875900056,36.568067490824845,43.339176474067365,23.7396712545009,37.13912487495373,25.514028126615656,28.879187711660887,40.38191502054277,39.99441179559817,33.162118092627544,42.72732927678641,24.82060130303058,21.231097745649002,19.41595106038218,39.52532894434944,34.854895338438176,38.17926511033134,23.678486534772805,34.38581248718945,16.948167364682345,19.06923764858964,15.724472970120443,15.336969745175839,25.921926258136295,17.39685530935504,11.645491654914101,27.675888223675017,22.78111064542741,19.803454285326783,24.1271744794455,18.355415918428534,10.768510672144739,33.65159585045231,10.850090298448865,41.03455203097578,36.07858973300008,23.69888144134884,34.75292080555802,27.451544251338667,16.78500811207409,31.775264445457395,12.706026796867752,21.33307227852916,22.597556486243125,28.7568182722047,10.4217972603522,13.440243433604891,12.909975862628066,16.54026923316171,23.413352749284396,23.209403683524076,19.232396901197895,22.61795139281916,14.358014229526317,14.296829509798222,18.90607839598139,13.66458740594124,22.55676667309106,26.533773455417247,16.275135447673296,16.683033579193932,16.39750488712949,11.604701841762038,21.47583662456138,50.008310924429736,19.02844783543758,14.888281800503142,13.501428153332986,11.645491654914101,23.392957842708363,21.271887558801065,19.456740873534244,34.30423286088532,16.091581288489014
Alaska,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1366969906157516,0.0,0.0,0.0,0.2733939812315032,0.2733939812315032,0.4100909718472548,0.4100909718472548,0.2733939812315032,0.683484953078758,1.6403638873890192,0.5467879624630064,0.9568789343102612,2.050454859236274,0.2733939812315032,3.690818746625293,2.323848840467777,1.6403638873890192,0.683484953078758,1.7770608780047705,1.5036668967732676,1.9137578686205223,1.9137578686205223,1.9137578686205223,0.683484953078758,3.1440307841622865,1.7770608780047705,1.2302729155417642,1.5036668967732676,1.5036668967732676,2.050454859236274,0.683484953078758,1.0935759249260129,1.0935759249260129,0.9568789343102612,1.2302729155417642,0.683484953078758,0.683484953078758,0.2733939812315032,1.0935759249260129,0.8201819436945096,0.2733939812315032,0.2733939812315032,0.0,0.1366969906157516,0.683484953078758,0.8201819436945096,0.5467879624630064,0.0,1.2302729155417642,0.1366969906157516,0.4100909718472548,0.2733939812315032,0.1366969906157516,0.1366969906157516,0.2733939812315032,0.4100909718472548,0.1366969906157516,0.1366969906157516,0.0,0.5467879624630064,0.0,0.0,0.683484953078758,0.0,0.0,0.0,1.6403638873890192,0.1366969906157516,0.0,0.2733939812315032,0.5467879624630064,0.0,0.1366969906157516,0.2733939812315032,0.1366969906157516,1.7770608780047705,0.683484953078758,0.5467879624630064,3.554121756009541,0.9568789343102612,2.733939812315032,2.4605458310835284,1.0935759249260129,1.5036668967732676,1.6403638873890192,1.0935759249260129,2.5972428216992802,1.366969906157516,2.733939812315032,2.323848840467777,2.050454859236274,3.9642127278567965,0.9568789343102612,0.4100909718472548,1.6403638873890192,2.733939812315032,1.6403638873890192,1.7770608780047705,2.8706368029307834,1.5036668967732676,0.8201819436945096,0.2733939812315032,3.9642127278567965,3.2807277747780383,2.733939812315032,2.4605458310835284,3.9642127278567965,2.8706368029307834,4.921091662167057,5.1944856433985604,5.331182634014312,6.288061568324573,6.424758558940325,3.690818746625293,3.8275157372410447,2.4605458310835284,5.741273605861567,6.288061568324573,7.5183344838663375,8.4752134181766,12.84951711788065,8.201819436945096,5.467879624630064,7.108243512019082,8.4752134181766,5.604576615245816,8.4752134181766,10.799062258644376,10.252274296181369,12.576123136649146,12.16603216480189,8.4752134181766,7.655031474482089,12.302729155417644,25.425640254529796,13.396305080343657,14.62657799588542,9.295395361871108,11.07245623987588,15.173365958348427,19.95776062989973,19.684366648668227,8.338516427560847,7.244940502634834,7.381637493250586,4.784394671551306,7.244940502634834,10.525668277412873,13.396305080343657,8.611910408792351,6.151364577708822,8.201819436945096,11.482547211723134,15.036668967732675,11.345850221107382,14.079790033422416,6.83484953078758,8.4752134181766,9.158698371255356,11.209153230491632,9.295395361871108,12.16603216480189,8.748607399408103,9.43209235248686,4.511000690319802,7.108243512019082,10.799062258644376,16.130244892658688,12.302729155417644,6.01466758709307,5.057788652782809,4.647697680935554,8.885304390023853,13.943093042806664,16.40363887389019,12.712820127264898,11.345850221107382,4.511000690319802,4.784394671551306,8.611910408792351,16.54033586450594,12.576123136649146,14.079790033422416,8.338516427560847,10.252274296181369,5.604576615245816,6.561455549556077,14.353184014653916,14.62657799588542,11.619244202338885,12.712820127264898,9.568789343102612,6.01466758709307,9.295395361871108,17.497214798816206,16.677032855121695,15.44675993957993,15.583456930195682,15.856850911427186,17.08712382696895,13.943093042806664,16.9504268363532,17.08712382696895,19.684366648668227,25.6990342357613
Arizona,,0.0,0.0,0.0,0.013738684990775159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013738684990775159,0.027477369981550318,0.0,0.0,0.027477369981550318,0.04121605497232548,0.0,0.0,0.04121605497232548,0.0,0.08243210994465096,0.027477369981550318,0.09617079493542612,0.2472963298339529,0.3159897547878287,0.4945926596679058,0.6594568795572077,1.1403108542343383,1.2502203341605396,1.030401374308137,1.470039294012942,2.1569735435517,1.4837779790037173,2.0058480086531736,3.269807027804488,1.813506418782321,1.7035969388561198,2.5141793533118544,2.3767925034041024,3.43467124769379,3.43467124769379,2.6240888332380554,1.5799487739391431,2.074541433607049,4.011696017306347,1.291436389132865,3.86057048240782,2.047064063625499,2.2394056534963513,1.4288232390406166,2.12949617357015,3.7506610024816185,3.764399687472394,2.926339903035109,2.8713851630720084,1.8547224737546464,2.58287277826573,2.9812946429982095,4.107866812241773,3.7506610024816185,3.3110230827768135,3.4071938777122397,2.6240888332380554,3.1598975478782863,3.4896259876568907,6.127453505885722,4.3139470871034,5.426780571356188,3.7918770574539447,3.9017865373801457,5.2344389814853365,5.522951366291615,3.269807027804488,7.982175979640369,5.962589285996419,2.1844509135332504,3.627012837564642,4.8497558017436315,6.594568795572077,6.292317725775023,6.800649070433704,6.828126440415255,3.8330931124262695,3.6132741525738674,5.055836076605259,4.533766046955803,6.072498765922621,3.7918770574539447,5.893895861042544,4.451333937011152,2.7202596281734817,3.970479962334021,6.237362985811923,7.679924909843314,8.17451756951122,10.798606402749275,9.31482842374556,2.651566203219606,15.593407464529808,15.002644009926474,7.281503045110835,21.336177790673823,13.903549210664464,21.130097515812196,9.465953958644086,8.490507324299049,21.37739384564615,19.440239261946854,24.344949803653584,22.270408370046535,14.370664500350816,15.634623519502133,32.16226156340465,24.07017610383808,34.456621956864105,47.604543493035926,44.19734961532369,33.852119817269994,27.58727946147652,51.918490580139334,24.89449720328459,42.466275306486025,46.40927789883849,47.604543493035926,52.15204822498251,8.586678119234474,64.33826181180008,67.00356670001045,45.887207869189034,60.821158454161626,37.02575605013906,48.57999012738097,46.05207208907834,49.99507468143081,48.36017116752856,55.737845007574826,57.99098934606195,41.738125001974936,34.85504382159658,18.64339553248189,58.705400965582264,44.7468970149547,44.77437438493625,53.718258313930875,37.67147424470549,32.4095578932386,21.418609900618474,48.085397467713065,26.460707292232957,32.07982945346,46.120765514032215,51.3826818654991,27.10642548679939,24.908235888275367,28.947409275563263,32.134784193423094,34.69017960170728,44.12865619036982,41.10614549239928,20.127173511485612,14.150845540498414,13.84859447070136,23.328287114336224,19.962309291596306,19.1929429321129,14.48057398027702,11.21076695247253,8.243210994465096,16.678763578801043,9.699511603487263,18.56096342253724,12.735760986448573,12.818193096393225,12.131258846854466,6.429704575682775,12.57089676655927,8.751542339123777,9.93306924833044,8.504246009289824,13.683730250812058,2.857646478081233,4.272731032131075,11.801530407075862,2.5553954082841797,9.342305793727109,7.130377510212307,8.641632859197575,5.13826818654991,2.3905311883948777,6.965513290323006,7.130377510212307,15.002644009926474,10.001762673284317,11.485540652288034,3.43467124769379,2.7065209431827064,1.112833484252788,6.814387755424479,6.333533780747349,7.157854880193859,8.311904419418973,5.275655036457661,2.926339903035109,6.649523535535177,9.589602123561061,24.083914788828853,17.612994158173755,8.366859159382072,6.457181945664325,3.1598975478782863,8.17451756951122,6.01754402595952,7.803573074760291,7.075422770249207,6.306056410765799,5.64659953120859,3.7506610024816185,9.259873683782459,4.437595252020377,9.685772918496488,7.570015429917113,8.737803654133002,4.877233171725182
Arkansas,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982301037443121,0.09941003458143736,-0.2982301037443121,0.0,0.0,0.033136678193812455,1.9219273352411224,1.2591937713648733,0.7290069202638739,1.4248771623339356,0.8946903112329363,0.8946903112329363,2.0213373698225596,1.822517300659685,1.5242871969153728,0.9278269894267488,0.5633235292948118,1.5574238751091853,1.6568339096906226,2.0213373698225596,1.9550640134349349,2.0213373698225596,1.2923304495586858,3.1148477502183707,1.2591937713648733,2.3527041517606846,1.7893806224658726,3.943264705063682,1.7231072660782476,1.8887906570473096,1.7231072660782476,4.307768165195619,2.9160276810554957,2.3527041517606846,1.689970587884435,2.485250864535934,1.6236972314968103,1.2260570931710608,6.362242213211991,0.5633235292948118,9.477089963430362,10.703147056601424,6.991839098894428,3.346804497575058,2.9823010374431207,2.253294117179247,1.9219273352411224,2.187020760791622,2.9160276810554957,1.8556539788534976,1.159783736783436,2.1538840825978096,1.7893806224658726,1.1266470585896236,2.849754324667871,3.0485743938307457,1.4580138405277479,0.0,8.7812197213603,1.027237024008186,4.009538061451306,2.3858408299544966,4.307768165195619,3.214257784799808,3.810717992288432,5.997738753080054,1.7893806224658726,3.64503460131937,2.650934255504996,15.077188578184668,5.103048441847118,5.40127854559143,4.871091694490431,3.5456245667379322,5.00363840726568,3.214257784799808,8.648673008585051,7.9196660883211765,7.820256053739739,7.952802766514989,6.295968856824366,12.42625432267967,8.251032870259301,11.862930793384859,7.4888892718016145,14.911505187215605,10.769420412989048,10.40491695285711,11.266470585896235,9.543363319817987,14.84523183082798,24.222911759676904,18.158899650209225,13.453491346687857,13.78485812862598,9.079449825104613,13.751721450432168,10.67001037840761,23.295084770250156,16.932842557038164,13.884268163207418,17.297346017170103,19.716323525318412,23.096264701087282,22.764897919149156,22.466667815404847,18.8879065704731,16.833432522456725,14.547001727083668,17.231072660782477,13.917404841401233,29.094003454167336,18.125762972015412,19.451230099767912,20.047690307256534,14.547001727083668,8.582399652197426,24.322321794258343,26.708162624212836,24.88564532355315,35.15801556363502,16.667749131487664,18.954179926860725,28.928320063198274,16.07128892399904,27.072666084344778,21.47256746959047,25.548378887429404,23.029991344699656,23.162538057474904,24.123501725095466,19.58377681254316,33.56745501033202,32.80531141187433,24.256048437870717,21.273747400427595,27.304622831701465,24.322321794258343,26.0785657385304,26.211112451305652,24.918782001746965,21.936480964303847,21.108064009458534,26.0785657385304,25.979155703948965,30.220650512756954,24.355458472452153,33.50118165394439,25.581515565623217,18.954179926860725,21.37315743500903,12.69134774823017,22.69862456276153,22.201574389854347,20.743560549326595,-13.25467127752498,22.300984424435782,13.652311415850733,13.586038059463105,24.156638403289282,18.192036328403038,29.39223355791165,18.125762972015412,12.42625432267967,10.603737022019985,15.905605533029979,21.505704147784282,23.92468165593259,27.768536326414836,26.3436591640809,15.839332176642353,12.194297575322983,9.0463131469108,20.37905708919466,32.10944116980427,36.251525944030824,17.065389269813412,22.764897919149156,11.597837367834359,9.742183388980862,12.757621104617794,13.188397921137357,36.682302760550385,59.612884070668606,16.86656920065054,13.51976470307548,28.828910028616836,23.92468165593259,32.871584768261954,28.86204670681065,35.721339092929824,18.655949823116412,21.240610722233782,20.445330445582282,32.54021798632383,35.98643251848032,29.72360033984977,26.807572658794275,16.137562280386664,26.74129930240665,23.394494804831595,31.214750858571335,37.2456262898452,31.744937709672328,24.71996193258409,16.170698958580477
California,,0.0,0.0,0.0,0.005061724823733659,0.0,0.0,0.0,0.0,0.0025308624118668293,0.0,0.0,0.0075925872356004875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025308624118668293,0.0,0.0025308624118668293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005061724823733659,0.0,0.0,0.0,0.0,0.0,0.0025308624118668293,0.0,0.0025308624118668293,0.0,0.02277776170680146,0.010123449647467317,0.025308624118668292,0.04049379858986927,0.020246899294934635,0.05567897306107024,0.03543207376613561,0.015185174471200975,0.10882708371027366,0.08604932200347219,0.10882708371027366,0.15185174471200974,0.23030847947988145,0.0025308624118668293,0.4656786837834966,0.36191332489695655,0.3315429759545546,0.4504935093122956,0.592221804376838,0.4277157476054941,0.6048761164361722,1.169258434282475,1.0857399746908698,1.1819127463418093,2.2803070330920128,1.9462331947255915,1.0908016995146033,1.9057393961357223,3.2698742361319435,2.728269679992442,2.978825058767258,3.4925901283762246,3.102837316948732,2.077838040142667,5.560304718871423,2.505553787748161,3.3584544205472824,3.9127132887461182,2.057591140847732,3.469812366669423,1.6096284939473033,2.740923992051776,2.869997975056984,3.6824048092662367,3.2825285481912774,2.508084650160028,3.745676369562907,3.4267877056676865,2.328393418917483,5.707094738759699,4.540367166889092,4.737774435014704,5.590675067813826,4.540367166889092,2.563763623221098,3.014257132533394,3.576108587967829,3.0167879949452603,6.5372176098520205,3.500182715611825,4.798515132899508,3.343269246076081,3.9380219128647864,2.4827760260413596,6.5093781233214845,5.466662809632351,3.8772812149799827,4.180984704404001,7.01555060569485,2.6017265593991,4.375861110117747,4.178453841992135,4.601107864773895,5.246477779799936,4.611231314421363,5.142712420913397,3.646972735500101,3.4217259808439526,5.684316977052899,5.704563876347833,5.157897595384598,5.631168866403694,5.777958886291971,3.808947929859578,6.0766006508922565,7.648266208661557,3.9962317483377237,6.939624733338846,7.149686313523792,8.243018875450263,5.2034531187982,7.040859229813519,6.28160050625347,5.464131947220484,7.137032001464458,9.08326519619005,7.144624588700059,5.190798806738867,7.994994359087314,7.250920809998465,7.6786365576039595,9.424931621792071,8.14937696621119,8.54166064005055,5.858946483471709,8.546722364874283,8.187339902389192,9.710919074333024,10.971288555442705,9.437585933851405,11.087708226388578,8.640364274113354,15.458507611682592,16.987148508450158,11.507831386758472,12.877027951578427,14.506903344820664,9.738758560863557,12.135485264901446,20.64930641842146,19.669862665028997,18.38165369738878,19.91535631898008,10.032338600640111,6.02598340265492,29.82874438626245,16.08109976500183,32.843001518795845,21.633811896637656,25.116278575366415,21.261775122093233,19.933072355863146,14.633446465414005,22.307021298194233,32.53170544213622,21.952700560532875,24.855599746944126,21.64646620869699,18.946036015235084,15.592643319511536,27.748375483707914,28.940411679697196,30.32226255657648,24.01029170138061,23.820477020490596,15.860914735169418,14.770113035654814,14.762520448419213,31.992631748408588,35.8142339903275,20.300047405583836,19.29023330324897,15.329433628677384,14.076656734803304,11.834312637889294,24.8885009582984,9.923511516929837,27.163746266566676,13.85647170497089,19.16875190747936,13.560360802782471,36.65954203589102,11.9330162719521,31.458619779504687,16.723938817616006,38.259047080190854,12.383509781264395,14.878940119365089,14.026039486565967,22.081774543538085,23.116897269991618,12.636596022451076,16.787210377912675,14.008323449682898,12.262028385494787,15.896346808935553,13.846348255323424,15.114310323668704,12.191164237962516,14.081718459627037,11.776102802416355,9.903264617634903,16.511346375019194,7.951969698085577,14.33480470081372,11.98869524501317,11.753325040709555,11.773571940004489,8.964314662832308,5.337588826627143,8.551784089698016,7.455920665359678,9.29079591396313,9.981721352402774,10.194313794999587,7.073760441167788,8.62011737481842,7.769747604431166,7.888698137788906,9.404684722497137,11.272461182454856,9.67295613815502,7.225612185879798,9.941227553812904,7.514130500832616,8.531537190403082,7.795056228549834,10.48789383477614,9.594499403387148,6.172773422543196,7.139562863876326,7.448328078124079,8.759314807471096,7.820364852668502,9.637524064388886,8.878265340828836,8.07851281867892
Colorado,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03472984349343328,0.10418953048029984,0.0,0.0,0.06945968698686655,0.0868246087335832,0.2952036696941829,0.2604738262007496,0.5035827306547827,0.43412304366791604,0.5730424176416491,0.43412304366791604,0.38202827842776604,0.5730424176416491,1.0766251482964317,1.493383270217631,1.927506313885547,2.083790609605997,2.2227099835797297,3.2819702101294452,3.0388613056754123,5.956168159123807,5.348395897988726,5.608869724189475,4.28913567143901,5.539410037202608,5.886708472136941,6.529210576765458,6.702859794232624,7.727390177288904,6.807049324712923,6.685494872485907,4.046026766984977,4.271770749692293,3.924472314757961,9.498612195454003,5.400490663228876,6.598670263752324,7.1890776031406896,6.754954559472774,4.4106901236660265,5.730424176416491,6.859144089953073,6.459750889778591,6.82441424645964,5.035827306547826,6.633400107245757,6.268736750564707,7.258537290127555,6.720224715979341,16.982893468288875,12.363824283662247,8.21360798619697,7.605835725061888,7.588470803315172,7.675295412048754,9.133948838772952,8.83874516907877,7.501646194581588,7.119617916153823,4.914272854320809,7.796849864275771,8.074688612223238,9.342327899733553,7.935769238249505,9.51597711720072,5.6956943329230585,3.0562262274221283,4.8274482455872265,5.522045115455892,6.30346659405814,6.841779168206356,6.963333620433373,5.296301132748575,4.584339341133193,4.862178089080659,5.469950350215742,6.841779168206356,5.140016837028125,8.283067673183838,3.6466335668104946,1.4239235832307646,5.140016837028125,3.5077141928367612,6.129817376590974,8.526176577637871,8.439351968904287,4.862178089080659,3.4556194275966114,3.663998488557211,4.723258715106926,5.209476524014992,4.428055045412743,4.046026766984977,2.6568330272476457,3.1604157579024283,2.8478471664615292,2.622103183754213,2.5700084185140626,3.0388613056754123,3.3861597406097452,1.9622361573789806,2.9346717751951124,2.4831838097804795,3.976567079998111,3.9939320017448274,4.966367619560959,2.795752401221379,3.3167000536228786,2.8652120882082457,3.264605288382729,4.54960949763976,5.626234645936192,5.504680193709175,3.924472314757961,4.931637776067526,3.5424440363301946,3.5424440363301946,5.452585428469026,5.608869724189475,4.514879654146326,4.4106901236660265,3.4556194275966114,3.334064975369595,7.067523150913673,7.848944629515922,7.084888072660389,11.565037883313282,6.945968698686657,5.591504802442758,5.608869724189475,7.814214786022488,8.144148299210105,9.915370317375201,10.731521639470884,7.710025255542188,6.1471822983376905,7.362726820607856,8.560906421131303,11.096184996151933,10.679426874230735,11.58240280506,14.048221693093762,9.498612195454003,3.976567079998111,13.006326388290764,8.369892281917421,7.084888072660389,10.505777656763566,7.953134159996222,7.987864003489655,4.1849461409587105,7.397456664101289,10.314763517549684,7.779484942529054,7.935769238249505,7.484281272834871,5.834613706896791,6.5639404202588905,6.98069854218009,5.469950350215742,8.039958768729806,5.539410037202608,5.209476524014992,5.869343550390225,3.3687948188630283,4.532244575893043,4.688528871613493,5.7130592546697745,0.0,11.339293900605966,4.49751473239961,3.438254505849895,7.970499081742939,3.351429897116312,6.077722611350825,7.466916351088155,4.636434106373343,3.177780679649145,3.490349271090045,6.095087533097541,4.23704090619886,4.65379902812006,0.0,12.138080300954933,4.949002697814243,3.6987283320506443,3.247240366636012,4.167581219211994,4.584339341133193,5.331030976242009,7.1890776031406896,7.241172368380839,6.494480733272024,7.154347759647256,10.193209065322668,7.970499081742939,10.505777656763566,10.523142578510283,8.699825795105037,9.41178758672042,11.356658822352683,10.696791795977452,9.498612195454003,12.311729518422098,10.141114300082519,9.880640473881769,7.136982837900539,9.290233134493404,8.873475012572204,11.842876631260749,11.790781866020598,11.408753587592832,9.047124230039369
