State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
California,47.36842105263158,45.16129032258064,44.0,36.36363636363637,51.72413793103448,38.46153846153846,87.5,75.0,100.0,100.0,66.66666666666667,100.0,73.07692307692308,52.17391304347826,34.61538461538461,48.0,36.36363636363637,48.0,54.54545454545455,28.07017543859649,40.0,66.66666666666666,48.148148148148145,68.75,38.46153846153847,50.0,57.89473684210527,30.76923076923077,38.095238095238095,33.333333333333336,61.11111111111111,42.85714285714286,18.75,22.22222222222222,55.55555555555556,35.0,76.92307692307692,40.74074074074074,67.56756756756756,68.42105263157896,19.298245614035086,66.66666666666667,30.303030303030305,81.81818181818183,64.28571428571429,48.148148148148145,84.21052631578948,74.07407407407408,43.47826086956522,55.0,28.571428571428573,31.372549019607842,68.42105263157896,41.37931034482759,46.15384615384615,71.42857142857143,50.0,37.03703703703704,42.857142857142854,57.57575757575758,39.726027397260275,43.75,31.42857142857143,52.94117647058824,37.5,46.15384615384615,35.714285714285715,30.43478260869565,30.43478260869565,30.303030303030305,31.578947368421055,46.15384615384615,53.125,29.166666666666668,21.428571428571427,37.5,41.66666666666667,31.25,40.74074074074074,57.142857142857146,23.529411764705884,9.615384615384615,44.44444444444444,65.21739130434783,40.0,40.38461538461539,42.85714285714286,40.0,36.36363636363637,50.00000000000001,38.095238095238095,27.272727272727273,36.36363636363637,34.48275862068965,16.666666666666668,57.142857142857146,51.21951219512195,23.076923076923077,34.375,26.08695652173913,38.46153846153846,28.0,45.45454545454546,22.72727272727273,55.55555555555556,26.315789473684212,77.77777777777777,42.10526315789474,44.44444444444444,41.1764705882353,45.0,38.888888888888886,77.77777777777777,32.352941176470594,53.06122448979592,60.0,52.94117647058824,46.66666666666667,46.15384615384615,38.70967741935483,30.43478260869565,53.333333333333336,44.44444444444444,70.0,88.88888888888889,29.166666666666668,14.893617021276595,43.75,29.411764705882355,27.272727272727273,20.0,21.875,87.5,59.25925925925926,22.448979591836736,19.23076923076923,41.66666666666667,18.18181818181818,86.66666666666667,33.33333333333333,37.5,50.0,38.46153846153846,25.0,30.43478260869565,15.384615384615385,13.333333333333334,40.909090909090914,23.80952380952381,22.857142857142858,25.0,30.0,36.0,27.272727272727273,33.33333333333333,34.78260869565217,37.5,13.043478260869565,11.11111111111111,75.0,38.095238095238095,11.538461538461538,42.85714285714286,21.42857142857143,16.666666666666668,57.142857142857146,11.11111111111111,17.391304347826086,42.857142857142854,41.66666666666667,25.0,22.72727272727273,32.0,31.578947368421055,33.333333333333336,11.11111111111111,41.66666666666667,26.08695652173913,50.0,29.411764705882355,37.5,50.0,16.0,37.5,30.76923076923077,20.0,33.333333333333336,25.0,90.47619047619048,23.80952380952381,14.814814814814815,40.35087719298245,20.0,25.0
Florida,42.10526315789474,100.0,44.0,36.36363636363637,79.3103448275862,69.23076923076923,50.0,60.0,86.66666666666667,84.61538461538461,100.0,83.33333333333333,100.0,36.95652173913043,84.61538461538461,52.0,36.36363636363637,68.0,31.81818181818182,33.33333333333333,40.0,100.0,50.61728395061728,62.5,41.02564102564103,65.0,52.631578947368425,50.0,47.61904761904762,39.39393939393939,61.11111111111111,28.571428571428573,62.5,55.55555555555556,77.77777777777777,50.0,76.92307692307692,25.925925925925927,81.08108108108108,68.42105263157896,21.052631578947366,50.0,39.39393939393939,90.90909090909092,50.0,55.55555555555556,63.15789473684211,70.37037037037037,95.65217391304347,45.0,50.0,37.25490196078431,73.6842105263158,37.93103448275862,50.0,38.095238095238095,100.0,55.55555555555556,38.095238095238095,57.57575757575758,17.80821917808219,68.75,31.42857142857143,70.58823529411765,54.16666666666667,92.3076923076923,14.285714285714286,17.391304347826086,17.391304347826086,63.63636363636363,26.315789473684212,61.53846153846154,75.0,22.916666666666668,47.61904761904762,75.0,50.0,37.5,100.0,85.71428571428572,82.3529411764706,63.46153846153846,44.44444444444444,95.65217391304347,68.57142857142857,76.92307692307692,85.71428571428572,53.333333333333336,63.63636363636364,68.18181818181819,52.38095238095238,45.45454545454546,63.63636363636364,55.172413793103445,66.66666666666667,100.0,100.0,61.53846153846154,50.0,47.826086956521735,69.23076923076923,40.0,45.45454545454546,81.81818181818183,100.0,47.36842105263158,88.88888888888889,57.89473684210527,18.51851851851852,82.3529411764706,75.0,44.44444444444444,77.77777777777777,35.294117647058826,71.42857142857143,40.0,47.05882352941177,40.0,92.3076923076923,45.16129032258064,47.826086956521735,53.333333333333336,22.22222222222222,30.0,33.33333333333333,79.16666666666667,29.78723404255319,37.5,58.82352941176471,100.00000000000001,73.33333333333334,56.25,62.5,22.22222222222222,30.612244897959183,57.69230769230769,66.66666666666667,36.36363636363636,80.0,66.66666666666666,100.0,58.333333333333336,53.84615384615385,25.0,34.78260869565217,100.0,66.66666666666667,86.36363636363637,76.19047619047619,57.142857142857146,55.0,90.0,100.0,100.00000000000001,72.22222222222221,34.78260869565217,25.0,100.0,100.0,37.5,0.0,15.384615384615385,85.71428571428572,57.142857142857146,75.0,71.42857142857143,44.44444444444444,100.0,28.57142857142857,75.0,50.0,54.54545454545455,16.0,68.42105263157896,100.0,96.29629629629629,100.0,65.21739130434783,37.5,41.1764705882353,25.0,70.0,28.0,81.25,76.92307692307692,32.0,53.333333333333336,50.0,61.904761904761905,57.14285714285714,25.925925925925927,59.64912280701754,63.333333333333336,56.25
Georgia,42.10526315789474,32.25806451612903,52.0,40.909090909090914,27.586206896551722,19.23076923076923,93.75,20.0,80.0,46.15384615384615,78.57142857142857,44.44444444444444,46.15384615384615,26.08695652173913,38.46153846153846,40.0,27.272727272727273,28.0,100.00000000000001,14.035087719298245,20.0,33.33333333333333,39.50617283950617,75.0,100.00000000000001,60.0,0.0,15.384615384615385,57.14285714285714,36.36363636363636,50.0,21.42857142857143,25.0,25.0,27.77777777777778,40.0,61.53846153846154,44.44444444444444,45.945945945945944,44.736842105263165,28.07017543859649,50.0,18.18181818181818,63.63636363636364,35.714285714285715,40.74074074074074,78.94736842105263,59.25925925925926,65.21739130434783,55.0,25.0,31.372549019607842,42.10526315789474,41.37931034482759,80.76923076923077,38.095238095238095,31.25,0.0,28.57142857142857,0.0,69.86301369863013,100.0,48.57142857142857,88.23529411764707,45.833333333333336,92.3076923076923,100.0,69.56521739130434,69.56521739130434,36.36363636363636,21.05263157894737,69.23076923076923,78.125,0.0,71.42857142857143,62.5,50.0,34.375,29.62962962962963,42.85714285714286,35.294117647058826,100.0,66.66666666666666,34.78260869565217,88.57142857142857,32.69230769230769,78.57142857142857,26.666666666666668,36.36363636363637,36.36363636363637,38.095238095238095,100.00000000000001,63.63636363636364,51.72413793103448,79.16666666666667,57.142857142857146,82.92682926829268,38.46153846153846,100.0,100.0,84.61538461538461,44.0,36.36363636363637,45.45454545454546,44.44444444444444,21.05263157894737,55.55555555555556,36.8421052631579,37.03703703703704,47.05882352941177,55.0,55.55555555555556,55.55555555555556,26.47058823529412,32.6530612244898,100.0,70.58823529411765,80.0,61.53846153846154,48.387096774193544,30.43478260869565,100.0,0.0,80.0,55.55555555555556,50.0,85.1063829787234,43.75,41.1764705882353,36.36363636363637,0.0,68.75,62.5,0.0,28.571428571428573,0.0,0.0,43.63636363636363,60.0,38.888888888888886,0.0,50.0,100.0,0.0,30.43478260869565,61.53846153846154,60.0,45.45454545454546,100.0,100.0,0.0,40.0,60.0,50.00000000000001,44.44444444444444,78.26086956521739,33.333333333333336,43.47826086956522,44.44444444444444,50.0,66.66666666666667,19.23076923076923,71.42857142857143,53.57142857142858,58.333333333333336,57.142857142857146,50.0,69.56521739130434,66.66666666666667,45.833333333333336,50.0,31.81818181818182,32.0,42.10526315789474,0.0,44.44444444444444,33.333333333333336,65.21739130434783,50.0,52.94117647058824,0.0,60.0,32.0,31.25,30.76923076923077,60.0,100.0,50.0,57.14285714285714,100.0,29.62962962962963,0.0,100.0,100.0
Illinois,100.0,77.41935483870967,28.0,18.181818181818183,44.82758620689655,30.76923076923077,56.25,100.0,100.0,84.61538461538461,64.28571428571429,33.33333333333333,53.84615384615385,36.95652173913043,38.46153846153846,80.0,40.909090909090914,16.0,18.181818181818183,29.82456140350877,40.0,38.888888888888886,48.148148148148145,75.0,41.02564102564103,15.0,63.15789473684211,73.07692307692308,100.0,69.6969696969697,55.55555555555556,35.714285714285715,37.5,30.555555555555554,88.88888888888889,60.0,92.3076923076923,48.148148148148145,45.945945945945944,92.10526315789474,43.859649122807014,33.333333333333336,51.515151515151516,100.00000000000001,71.42857142857143,77.77777777777777,47.36842105263158,100.0,56.52173913043478,40.0,57.142857142857146,37.25490196078431,84.21052631578948,68.9655172413793,65.38461538461539,33.333333333333336,56.25,77.77777777777777,80.95238095238095,75.75757575757575,57.534246575342465,25.0,28.571428571428573,35.294117647058826,29.166666666666668,100.0,0.0,0.0,43.47826086956522,42.42424242424242,42.10526315789474,61.53846153846154,81.25,29.166666666666668,19.047619047619047,50.0,83.33333333333334,0.0,25.925925925925927,100.0,76.47058823529412,84.61538461538461,66.66666666666666,30.43478260869565,57.142857142857146,57.69230769230769,35.714285714285715,73.33333333333334,45.45454545454546,31.81818181818182,100.0,27.272727272727273,54.54545454545455,0.0,70.83333333333334,71.42857142857143,73.17073170731707,100.0,90.625,56.52173913043478,84.61538461538461,28.0,45.45454545454546,40.909090909090914,0.0,21.05263157894737,100.0,100.0,62.96296296296296,76.47058823529412,70.0,33.33333333333333,44.44444444444444,22.058823529411768,28.571428571428573,90.0,58.82352941176471,93.33333333333334,100.0,29.032258064516128,34.78260869565217,73.33333333333334,33.33333333333333,40.0,100.0,29.166666666666668,19.148936170212764,93.75,100.0,0.0,46.66666666666667,59.375,100.0,22.22222222222222,24.48979591836735,61.53846153846154,45.833333333333336,20.0,53.333333333333336,88.88888888888889,87.5,25.0,30.76923076923077,25.0,26.08695652173913,0.0,0.0,95.45454545454547,57.14285714285714,45.714285714285715,35.0,30.0,56.0,63.63636363636364,27.77777777777778,21.73913043478261,29.166666666666668,56.52173913043478,38.888888888888886,87.5,61.904761904761905,23.076923076923077,42.85714285714286,82.14285714285715,50.0,42.85714285714286,27.77777777777778,78.26086956521739,28.57142857142857,25.0,58.333333333333336,54.54545454545455,28.0,36.8421052631579,41.66666666666667,100.0,75.0,56.52173913043478,43.75,29.411764705882355,87.5,40.0,16.0,68.75,100.0,100.0,40.0,75.0,47.61904761904762,28.57142857142857,14.814814814814815,47.368421052631575,56.66666666666667,87.5
Massachusetts,94.73684210526316,93.54838709677419,60.0,77.27272727272728,100.0,26.923076923076923,0.0,60.0,100.0,84.61538461538461,76.19047619047619,44.44444444444444,46.15384615384615,100.0,26.923076923076923,44.0,100.00000000000001,100.0,68.18181818181819,100.0,100.0,44.44444444444444,56.79012345679012,56.25,56.410256410256416,75.0,63.15789473684211,46.15384615384615,80.95238095238095,100.0,38.888888888888886,28.571428571428573,100.0,100.0,38.888888888888886,100.0,84.61538461538461,29.62962962962963,100.0,84.21052631578948,49.122807017543856,66.66666666666667,100.0,54.54545454545455,71.42857142857143,37.03703703703704,78.94736842105263,66.66666666666667,100.0,50.0,100.0,100.0,84.21052631578948,100.0,57.69230769230769,57.14285714285714,75.0,77.77777777777777,100.0,51.515151515151516,100.0,93.75,34.285714285714285,100.0,100.0,69.23076923076923,0.0,100.0,100.0,69.6969696969697,52.631578947368425,76.92307692307692,46.875,100.0,100.0,100.0,100.0,100.0,88.88888888888889,57.142857142857146,100.0,48.07692307692308,55.55555555555556,100.0,65.71428571428572,100.0,85.71428571428572,80.0,54.54545454545455,54.54545454545455,57.14285714285714,100.00000000000001,0.0,100.0,58.333333333333336,0.0,95.1219512195122,84.61538461538461,90.625,65.21739130434783,100.0,68.0,100.00000000000001,100.00000000000001,77.77777777777777,100.0,88.88888888888889,57.89473684210527,81.48148148148148,100.0,80.0,38.888888888888886,77.77777777777777,100.0,100.0,80.0,100.0,80.0,92.3076923076923,100.0,100.0,100.0,66.66666666666666,90.0,0.0,100.0,34.04255319148936,93.75,47.05882352941177,0.0,80.0,0.0,87.5,100.0,100.0,73.07692307692308,100.0,100.0,93.33333333333334,61.11111111111111,75.0,100.0,100.0,100.0,100.0,46.15384615384615,100.0,100.00000000000001,76.19047619047619,77.14285714285714,100.0,60.0,76.0,86.36363636363637,100.0,39.130434782608695,100.0,69.56521739130434,72.22222222222221,0.0,57.14285714285714,100.0,100.0,42.85714285714286,100.0,85.71428571428572,100.0,73.91304347826086,80.95238095238095,95.83333333333334,83.33333333333334,100.00000000000001,100.0,63.15789473684211,0.0,92.5925925925926,83.33333333333334,0.0,0.0,52.94117647058824,75.0,100.0,92.0,100.0,84.61538461538461,44.0,46.66666666666667,62.5,0.0,52.38095238095238,100.0,61.40350877192982,50.0,75.0
New York,47.36842105263158,67.74193548387096,72.0,77.27272727272728,34.48275862068965,30.76923076923077,100.0,65.0,60.0,69.23076923076923,95.23809523809524,55.55555555555556,80.76923076923077,60.8695652173913,88.46153846153847,100.0,68.18181818181819,36.0,63.63636363636364,35.08771929824561,46.66666666666667,88.88888888888889,100.0,75.0,66.66666666666667,70.0,100.0,38.46153846153846,76.19047619047619,69.6969696969697,100.0,35.714285714285715,59.375,22.22222222222222,38.888888888888886,65.0,46.15384615384615,40.74074074074074,51.35135135135135,60.526315789473685,33.33333333333333,33.333333333333336,39.39393939393939,90.90909090909092,71.42857142857143,37.03703703703704,26.315789473684212,66.66666666666667,52.17391304347826,45.0,25.0,33.33333333333333,57.89473684210527,65.51724137931033,50.0,52.38095238095238,68.75,55.55555555555556,52.38095238095238,39.39393939393939,24.65753424657534,87.5,40.0,82.3529411764706,37.5,100.0,35.714285714285715,47.826086956521735,56.52173913043478,45.45454545454545,26.315789473684212,100.0,50.0,16.666666666666668,33.333333333333336,50.0,58.333333333333336,59.375,96.29629629629629,85.71428571428572,35.294117647058826,40.38461538461539,44.44444444444444,26.08695652173913,45.714285714285715,26.923076923076923,64.28571428571429,86.66666666666667,36.36363636363637,36.36363636363637,52.38095238095238,45.45454545454546,100.00000000000001,34.48275862068965,54.16666666666667,85.71428571428572,51.21951219512195,30.76923076923077,40.625,21.73913043478261,23.076923076923077,28.0,54.54545454545455,63.63636363636364,66.66666666666666,21.05263157894737,88.88888888888889,57.89473684210527,25.925925925925927,52.94117647058824,100.0,55.55555555555556,77.77777777777777,30.88235294117647,32.6530612244898,80.0,35.294117647058826,46.66666666666667,76.92307692307692,51.61290322580645,21.73913043478261,26.666666666666668,100.0,80.0,55.55555555555556,62.50000000000001,10.638297872340425,100.0,47.05882352941177,40.909090909090914,100.0,56.25,75.0,51.851851851851855,18.367346938775512,30.76923076923077,79.16666666666667,34.54545454545455,73.33333333333334,66.66666666666666,62.5,41.66666666666667,61.53846153846154,50.0,30.43478260869565,15.384615384615385,26.666666666666668,13.636363636363637,42.857142857142854,31.42857142857143,10.0,20.0,40.0,45.45454545454546,50.0,34.78260869565217,25.0,47.826086956521735,72.22222222222221,50.0,42.857142857142854,11.538461538461538,57.142857142857146,100.0,41.66666666666667,57.142857142857146,94.44444444444444,69.56521739130434,47.61904761904762,29.166666666666668,25.0,40.909090909090914,16.0,47.36842105263158,58.333333333333336,25.925925925925927,75.0,86.95652173913044,81.25,64.70588235294119,62.5,20.0,28.0,50.0,30.76923076923077,16.0,26.666666666666668,25.0,28.57142857142857,42.857142857142854,22.22222222222222,45.614035087719294,63.333333333333336,75.0
Pennsylvania,57.89473684210527,0.0,96.0,40.909090909090914,62.068965517241374,26.923076923076923,93.75,45.0,33.333333333333336,46.15384615384615,35.714285714285715,50.0,69.23076923076923,54.347826086956516,100.0,44.0,45.45454545454546,76.0,54.54545454545455,24.561403508771928,26.666666666666668,27.77777777777778,33.33333333333333,25.0,17.94871794871795,45.0,36.8421052631579,26.923076923076923,38.095238095238095,24.242424242424242,88.88888888888889,0.0,40.625,33.33333333333333,66.66666666666666,35.0,100.0,100.0,72.97297297297297,100.0,22.807017543859647,33.333333333333336,15.151515151515152,72.72727272727273,85.71428571428572,48.148148148148145,36.8421052631579,40.74074074074074,39.130434782608695,65.0,53.57142857142858,66.66666666666666,52.631578947368425,24.137931034482758,34.61538461538461,100.0,75.0,22.22222222222222,47.61904761904762,33.333333333333336,41.0958904109589,56.25,40.0,35.294117647058826,41.66666666666667,84.61538461538461,57.142857142857146,95.65217391304347,60.8695652173913,81.81818181818181,36.8421052631579,30.76923076923077,28.125,29.166666666666668,19.047619047619047,62.5,58.333333333333336,40.625,70.37037037037037,71.42857142857143,29.411764705882355,46.15384615384615,55.55555555555556,65.21739130434783,100.0,46.15384615384615,71.42857142857143,26.666666666666668,100.00000000000001,100.00000000000001,0.0,45.45454545454546,27.272727272727273,0.0,75.0,42.85714285714286,78.04878048780488,69.23076923076923,59.375,39.130434782608695,30.76923076923077,28.0,36.36363636363637,0.0,44.44444444444444,31.578947368421055,0.0,31.578947368421055,100.0,58.82352941176471,75.0,100.0,100.0,47.05882352941177,30.612244897959183,50.0,64.70588235294119,46.66666666666667,0.0,67.74193548387096,17.391304347826086,46.66666666666667,44.44444444444444,70.0,55.55555555555556,91.66666666666667,100.0,25.0,29.411764705882355,0.0,53.333333333333336,31.25,87.5,74.07407407407408,32.6530612244898,42.30769230769231,33.333333333333336,20.0,100.0,55.55555555555556,50.0,33.333333333333336,76.92307692307692,33.333333333333336,30.43478260869565,30.76923076923077,46.66666666666667,31.81818181818182,61.904761904761905,48.57142857142857,20.0,40.0,32.0,36.36363636363637,44.44444444444444,100.0,29.166666666666668,65.21739130434783,88.88888888888889,100.0,100.0,15.384615384615385,57.142857142857146,25.0,33.333333333333336,100.0,27.77777777777778,43.47826086956522,100.0,29.166666666666668,100.0,31.81818181818182,60.0,0.0,50.0,85.18518518518519,66.66666666666667,47.826086956521735,93.75,100.0,50.0,40.0,20.0,62.5,23.076923076923077,0.0,60.0,37.5,52.38095238095238,47.61904761904762,33.333333333333336,100.0,30.0,43.75
Texas,47.36842105263158,87.09677419354838,20.0,45.45454545454546,31.034482758620687,38.46153846153846,50.0,25.0,53.333333333333336,38.46153846153846,50.0,55.55555555555556,69.23076923076923,26.08695652173913,26.923076923076923,40.0,54.54545454545455,24.0,22.72727272727273,15.789473684210526,40.0,44.44444444444444,38.2716049382716,25.0,7.692307692307693,35.0,31.578947368421055,19.23076923076923,33.333333333333336,30.303030303030305,55.55555555555556,50.0,43.75,30.555555555555554,44.44444444444444,35.0,84.61538461538461,25.925925925925927,27.027027027027025,42.10526315789474,17.543859649122805,83.33333333333334,42.42424242424242,63.63636363636364,28.571428571428573,14.814814814814815,10.526315789473685,40.74074074074074,21.73913043478261,45.0,35.714285714285715,47.05882352941176,42.10526315789474,31.034482758620687,61.53846153846154,42.857142857142854,56.25,51.851851851851855,38.095238095238095,100.0,39.726027397260275,37.5,28.571428571428573,52.94117647058824,20.833333333333336,69.23076923076923,21.42857142857143,21.73913043478261,26.08695652173913,18.18181818181818,15.789473684210527,15.384615384615385,25.0,10.416666666666668,23.80952380952381,50.0,50.0,37.5,48.148148148148145,57.142857142857146,47.05882352941177,26.923076923076923,33.33333333333333,21.73913043478261,88.57142857142857,38.46153846153846,78.57142857142857,33.333333333333336,18.181818181818183,22.72727272727273,42.857142857142854,36.36363636363637,72.72727272727273,41.37931034482759,41.66666666666667,71.42857142857143,56.09756097560975,38.46153846153846,62.5,47.826086956521735,53.84615384615385,28.0,45.45454545454546,27.272727272727273,22.22222222222222,10.526315789473685,77.77777777777777,36.8421052631579,29.62962962962963,52.94117647058824,75.0,44.44444444444444,88.88888888888889,50.0,44.89795918367347,40.0,82.3529411764706,33.333333333333336,61.53846153846154,38.70967741935483,43.47826086956522,46.66666666666667,77.77777777777777,50.0,44.44444444444444,25.0,29.78723404255319,62.5,47.05882352941177,31.81818181818182,33.333333333333336,28.125,50.0,22.22222222222222,14.285714285714286,23.076923076923077,12.5,12.727272727272727,53.333333333333336,44.44444444444444,62.5,41.66666666666667,23.076923076923077,41.66666666666667,43.47826086956522,30.76923076923077,40.0,45.45454545454546,33.333333333333336,14.285714285714286,10.0,20.0,24.0,36.36363636363637,61.11111111111111,26.08695652173913,29.166666666666668,17.391304347826086,16.666666666666664,50.0,23.80952380952381,7.6923076923076925,71.42857142857143,25.0,33.333333333333336,14.285714285714286,27.77777777777778,43.47826086956522,57.14285714285714,41.66666666666667,25.0,36.36363636363637,24.0,0.0,75.0,37.03703703703704,41.66666666666667,43.47826086956522,62.5,29.411764705882355,75.0,50.0,24.0,18.75,7.6923076923076925,16.0,13.333333333333334,12.5,42.857142857142854,47.61904761904762,37.03703703703704,10.526315789473683,13.333333333333334,18.75
Virginia,63.15789473684211,96.77419354838709,100.0,100.00000000000001,48.275862068965516,100.0,81.25,75.0,100.0,69.23076923076923,92.85714285714286,66.66666666666666,38.46153846153846,41.30434782608695,57.69230769230769,48.0,40.909090909090914,24.0,31.81818181818182,35.08771929824561,60.0,55.55555555555556,60.49382716049382,100.0,61.53846153846155,100.0,68.42105263157896,100.0,57.14285714285714,18.18181818181818,33.33333333333333,100.0,43.75,55.55555555555556,100.0,45.0,84.61538461538461,48.148148148148145,51.35135135135135,52.631578947368425,100.0,100.0,21.21212121212121,63.63636363636364,100.0,100.0,100.0,74.07407407407408,69.56521739130434,100.0,78.57142857142857,49.01960784313725,100.0,68.9655172413793,100.0,95.23809523809524,43.75,100.0,71.42857142857143,45.45454545454545,82.1917808219178,37.5,100.0,82.3529411764706,70.83333333333334,84.61538461538461,42.85714285714286,43.47826086956522,82.6086956521739,100.0,100.0,84.61538461538461,100.0,64.58333333333334,28.57142857142857,37.5,83.33333333333334,56.25,37.03703703703704,42.85714285714286,41.1764705882353,61.53846153846154,100.0,86.95652173913044,57.142857142857146,63.46153846153846,100.0,100.0,90.90909090909092,45.45454545454546,71.42857142857143,63.63636363636364,45.45454545454546,86.20689655172413,100.0,71.42857142857143,0.0,69.23076923076923,68.75,56.52173913043478,84.61538461538461,100.0,45.45454545454546,81.81818181818183,88.88888888888889,57.89473684210527,77.77777777777777,47.36842105263158,70.37037037037037,52.94117647058824,70.0,33.33333333333333,66.66666666666666,0.0,63.26530612244898,100.0,58.82352941176471,100.0,76.92307692307692,67.74193548387096,82.6086956521739,80.0,55.55555555555556,100.0,66.66666666666666,41.66666666666667,27.659574468085104,56.25,0.0,90.90909090909092,66.66666666666667,100.0,75.0,33.333333333333336,44.89795918367347,100.0,37.5,52.72727272727273,80.0,100.0,87.5,83.33333333333334,84.61538461538461,83.33333333333334,39.130434782608695,53.84615384615385,80.0,59.09090909090909,80.95238095238095,94.28571428571429,40.0,100.0,84.0,45.45454545454546,38.888888888888886,34.78260869565217,41.66666666666667,0.0,55.55555555555556,62.5,42.857142857142854,19.23076923076923,42.85714285714286,32.142857142857146,41.66666666666667,100.0,44.44444444444444,0.0,90.47619047619048,100.0,83.33333333333334,40.909090909090914,72.0,100.0,83.33333333333334,70.37037037037037,66.66666666666667,100.0,100.0,41.1764705882353,100.0,100.0,100.0,37.5,53.84615384615385,68.0,60.0,100.0,100.0,61.904761904761905,0.0,50.87719298245614,40.0,56.25
