State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Alabama,47.36842105263158,45.16129032258064,50.0,59.09090909090909,31.034482758620687,45.0,32.608695652173914,47.0,47.674418604651166,29.113924050632914,61.11111111111111,65.65656565656566,54.0,35.0,33.92857142857143,39.53488372093023,38.983050847457626,43.93939393939394,48.57142857142857,51.72413793103448,41.89189189189189,24.050632911392405,29.48717948717949,29.34782608695652,88.33333333333334,42.028985507246375,33.734939759036145,51.61290322580645,36.206896551724135,39.02439024390244,48.9795918367347,59.30232558139535,48.05194805194805,56.25,41.111111111111114,31.0,51.61290322580645,47.142857142857146,49.29577464788732,53.33333333333333,48.93617021276596,48.86363636363637,40.476190476190474,28.07017543859649,38.23529411764706,46.57534246575342,38.2716049382716,34.146341463414636,52.17391304347826,48.80952380952381,38.46153846153847,26.666666666666668,59.55056179775281,41.33333333333333,64.64646464646465,60.317460317460316,38.18181818181818,38.15789473684211,43.0,57.89473684210527,55.223880597014926,55.0,57.0,59.09090909090909,49.0,27.472527472527474,48.78048780487805,52.0,47.87234042553192,58.46153846153847,49.0,37.80487804878049,51.21951219512195,51.35135135135135,43.18181818181819,68.29268292682927,60.0,55.172413793103445,57.971014492753625,44.30379746835443,62.22222222222223,44.0,27.272727272727273,55.223880597014926,50.0,48.10126582278481,39.77272727272727,56.71641791044777,51.162790697674424,58.62068965517241,39.0,65.67164179104478,43.93939393939394,34.48275862068965,59.701492537313435,40.0,71.66666666666667,38.2716049382716,49.23076923076923,56.14035087719298,46.774193548387096,50.0,48.57142857142857,47.19101123595506,48.0,29.032258064516128,26.08695652173913,33.33333333333333,44.26229508196722,36.08247422680412,50.0,69.6969696969697,44.30379746835443,51.515151515151516,43.037974683544306,42.465753424657535,45.0,38.80597014925373,44.0,40.78947368421053,33.68421052631579,35.0,41.93548387096774,35.051546391752574,44.871794871794876,75.64102564102565,58.82352941176471,33.0,45.283018867924525,67.74193548387096,60.439560439560445,53.84615384615385,42.0,46.15384615384615,53.2258064516129,43.93939393939394,52.85714285714286,35.0,54.94505494505495,45.45454545454546,40.0,16.0,48.75,73.17073170731707,55.0,62.50000000000001,55.072463768115945,43.07692307692308,28.947368421052634,35.483870967741936,39.0,65.65656565656566,54.54545454545455,50.81967213114754,61.8421052631579,48.0,30.303030303030305,41.89189189189189,43.0,56.410256410256416,49.0,33.0,41.86046511627907,61.445783132530124,54.32098765432099,49.23076923076923,40.0,52.56410256410257,37.0,45.0,28.571428571428573,43.02325581395349,33.0,66.66666666666666,58.33333333333333,24.719101123595507,41.0,44.82758620689655,58.108108108108105,30.0,36.0,40.0,24.0,32.0,22.0,43.0,48.484848484848484,37.2093023255814,34.44444444444444,44.70588235294118,31.0,28.358208955223883,35.61643835616438,37.9746835443038
Alaska,38.15789473684211,43.54838709677419,100.0,72.72727272727272,94.25287356321839,50.0,44.565217391304344,76.0,27.906976744186046,55.696202531645575,45.83333333333333,56.56565656565657,63.0,59.0,100.0,55.81395348837209,64.40677966101694,34.84848484848485,65.71428571428572,79.3103448275862,63.51351351351351,89.87341772151899,58.97435897435898,72.82608695652173,53.333333333333336,69.56521739130434,62.65060240963856,88.70967741935483,77.58620689655172,79.26829268292683,40.816326530612244,80.23255813953489,100.0,83.75,84.44444444444444,47.0,96.77419354838709,57.142857142857146,43.66197183098591,74.66666666666666,34.04255319148936,93.18181818181819,32.142857142857146,92.98245614035088,41.1764705882353,65.75342465753424,100.0,81.70731707317073,59.42028985507246,35.714285714285715,58.24175824175825,98.33333333333334,70.7865168539326,82.66666666666666,67.67676767676768,84.12698412698413,54.54545454545455,100.0,100.0,88.15789473684211,88.05970149253731,97.0,86.0,61.36363636363637,35.0,64.83516483516485,100.0,100.0,59.57446808510638,81.53846153846155,23.0,100.0,82.92682926829268,28.37837837837838,52.27272727272728,95.1219512195122,89.33333333333333,78.16091954022988,72.46376811594203,100.0,73.33333333333334,100.0,63.63636363636364,85.07462686567165,81.39534883720931,49.36708860759494,79.54545454545455,77.61194029850746,40.697674418604656,75.86206896551724,100.0,37.3134328358209,75.75757575757575,27.586206896551722,46.268656716417915,100.0,93.33333333333334,97.53086419753086,80.0,54.3859649122807,48.387096774193544,63.51351351351351,70.0,87.64044943820225,70.0,89.24731182795698,81.15942028985508,90.27777777777777,49.18032786885246,25.773195876288657,100.0,100.0,46.835443037974684,100.0,87.34177215189874,53.42465753424657,28.0,37.3134328358209,100.0,75.0,100.0,100.0,100.0,99.99999999999999,61.53846153846155,57.6923076923077,30.88235294117647,53.0,100.0,94.6236559139785,43.956043956043956,61.53846153846154,100.0,81.53846153846155,82.25806451612902,84.84848484848484,70.0,100.0,68.13186813186813,23.863636363636367,85.0,100.0,86.25,64.6341463414634,64.0,100.0,72.46376811594203,78.46153846153847,100.0,100.0,55.0,31.313131313131315,71.21212121212122,24.59016393442623,80.26315789473685,86.0,83.33333333333333,98.64864864864865,100.0,60.25641025641026,70.0,60.0,59.30232558139535,55.42168674698796,83.9506172839506,70.76923076923077,96.0,37.17948717948718,34.0,42.5,31.42857142857143,25.581395348837212,42.0,77.77777777777777,38.888888888888886,47.19101123595506,47.0,88.50574712643677,31.08108108108108,55.0,45.0,77.0,52.0,49.0,19.0,20.0,48.484848484848484,48.83720930232558,63.333333333333336,96.47058823529412,82.0,40.29850746268657,63.013698630136986,100.0
Arizona,35.526315789473685,37.096774193548384,47.22222222222222,36.36363636363636,34.48275862068965,35.0,26.08695652173913,31.0,33.72093023255814,34.17721518987342,38.888888888888886,24.242424242424242,22.0,27.0,32.142857142857146,37.2093023255814,40.67796610169491,36.36363636363636,37.142857142857146,41.37931034482759,27.027027027027025,27.848101265822788,39.743589743589745,44.565217391304344,65.0,52.17391304347826,42.168674698795186,37.096774193548384,29.310344827586206,34.146341463414636,42.85714285714286,36.04651162790698,36.36363636363636,45.0,35.55555555555556,41.0,38.70967741935483,31.42857142857143,38.028169014084504,45.33333333333333,35.1063829787234,43.18181818181819,42.857142857142854,36.84210526315789,33.82352941176471,49.31506849315068,35.80246913580247,39.02439024390244,24.63768115942029,26.19047619047619,29.67032967032967,55.0,39.325842696629216,36.0,33.333333333333336,31.746031746031743,32.72727272727273,21.05263157894737,22.0,44.736842105263165,47.76119402985075,50.0,38.0,42.04545454545455,35.0,30.769230769230774,34.146341463414636,24.0,38.29787234042553,33.84615384615385,17.0,31.70731707317073,42.68292682926829,33.78378378378378,38.63636363636364,36.58536585365854,42.666666666666664,33.33333333333333,37.68115942028985,30.37974683544304,46.66666666666667,42.666666666666664,30.681818181818183,32.83582089552239,37.2093023255814,36.708860759493675,36.36363636363637,52.23880597014926,53.48837209302326,41.37931034482759,30.0,40.29850746268657,28.78787878787879,34.48275862068965,37.3134328358209,33.0,55.0,35.80246913580247,38.46153846153847,35.08771929824561,37.096774193548384,27.027027027027025,41.42857142857143,48.31460674157304,34.0,48.387096774193544,43.47826086956522,33.33333333333333,55.73770491803279,40.20618556701031,37.2093023255814,25.757575757575758,35.44303797468355,40.90909090909091,39.24050632911393,30.136986301369863,37.0,34.32835820895522,38.0,38.15789473684211,34.73684210526316,30.0,18.279569892473116,30.92783505154639,34.61538461538462,50.00000000000001,50.0,28.0,41.509433962264154,38.70967741935483,25.274725274725277,47.69230769230769,28.0,33.84615384615385,40.32258064516129,37.878787878787875,32.85714285714286,27.0,35.16483516483517,31.81818181818182,32.5,28.0,32.5,51.21951219512195,33.0,45.833333333333336,33.333333333333336,41.53846153846154,22.368421052631582,20.43010752688172,22.0,38.38383838383839,51.515151515151516,37.704918032786885,32.89473684210527,35.0,33.333333333333336,25.675675675675674,22.0,30.769230769230774,34.0,24.0,40.697674418604656,34.93975903614458,39.50617283950617,43.07692307692308,29.0,44.871794871794876,24.0,31.25,34.285714285714285,34.88372093023256,26.0,58.73015873015873,44.44444444444444,29.213483146067418,37.0,32.183908045977006,48.648648648648646,33.0,30.0,28.0,26.0,28.0,30.0,32.0,35.35353535353536,30.232558139534884,32.22222222222222,37.64705882352941,39.0,32.83582089552239,47.94520547945205,43.037974683544306
Arkansas,47.36842105263158,32.25806451612903,73.61111111111111,43.93939393939394,27.586206896551722,39.0,38.04347826086956,35.0,29.069767441860467,58.22784810126583,34.72222222222222,47.47474747474748,35.0,38.0,28.571428571428573,23.255813953488374,62.71186440677966,56.06060606060606,41.42857142857143,35.632183908045974,36.486486486486484,58.22784810126583,25.641025641025642,17.391304347826086,68.33333333333334,57.971014492753625,33.734939759036145,35.483870967741936,25.86206896551724,37.80487804878049,44.89795918367347,45.34883720930233,37.66233766233766,52.5,40.0,54.0,51.61290322580645,54.285714285714285,50.70422535211267,30.666666666666664,48.93617021276596,52.27272727272728,39.285714285714285,35.08771929824561,69.11764705882354,61.64383561643835,49.382716049382715,60.97560975609756,47.82608695652174,32.142857142857146,34.065934065934066,20.0,25.842696629213485,28.0,67.67676767676768,85.71428571428571,50.90909090909091,25.0,34.0,65.78947368421053,43.28358208955224,47.0,43.0,42.04545454545455,54.0,20.87912087912088,30.48780487804878,30.0,47.87234042553192,60.0,21.0,39.02439024390244,51.21951219512195,45.945945945945944,27.272727272727273,54.8780487804878,42.666666666666664,31.034482758620687,39.130434782608695,30.37974683544304,42.22222222222222,45.33333333333333,29.545454545454547,38.80597014925373,38.372093023255815,24.050632911392405,36.36363636363637,41.791044776119406,53.48837209302326,52.8735632183908,37.0,58.2089552238806,42.42424242424242,60.34482758620689,67.16417910447761,56.0,68.33333333333334,75.30864197530863,52.307692307692314,22.807017543859647,62.90322580645161,56.75675675675676,75.71428571428572,58.426966292134836,57.0,58.064516129032256,55.072463768115945,47.22222222222222,40.98360655737705,69.0721649484536,45.34883720930233,40.90909090909091,35.44303797468355,40.90909090909091,27.848101265822788,60.273972602739725,49.0,53.73134328358209,80.0,71.05263157894737,56.84210526315789,28.0,63.44086021505376,42.268041237113394,75.64102564102565,88.46153846153847,54.411764705882355,28.0,35.84905660377358,35.483870967741936,30.769230769230774,56.92307692307693,34.0,36.92307692307693,30.64516129032258,46.96969696969697,50.0,46.0,56.04395604395605,70.45454545454547,62.5,51.0,30.0,52.4390243902439,31.0,67.70833333333334,59.42028985507246,50.769230769230774,19.736842105263158,32.25806451612903,23.0,72.72727272727273,92.42424242424242,70.49180327868852,60.526315789473685,42.0,36.36363636363636,47.2972972972973,22.0,38.46153846153847,30.0,42.0,50.0,38.55421686746988,39.50617283950617,29.230769230769234,30.0,66.66666666666667,27.0,40.0,38.57142857142857,31.395348837209305,25.0,66.66666666666666,47.22222222222222,47.19101123595506,43.0,43.678160919540225,56.75675675675676,35.0,42.0,38.0,31.0,27.0,28.0,24.0,43.43434343434344,52.32558139534884,44.44444444444444,54.11764705882353,47.0,38.80597014925373,35.61643835616438,46.835443037974684
California,71.05263157894737,82.25806451612902,86.11111111111111,80.3030303030303,74.71264367816092,59.0,71.73913043478261,63.0,86.04651162790698,73.41772151898735,73.61111111111111,60.60606060606061,58.0,61.0,69.64285714285715,83.72093023255815,71.1864406779661,63.63636363636363,70.0,75.86206896551724,66.21621621621621,65.82278481012659,56.410256410256416,76.08695652173913,96.66666666666667,71.01449275362319,71.0843373493976,85.48387096774194,84.48275862068965,69.51219512195122,85.71428571428572,81.39534883720931,89.6103896103896,83.75,64.44444444444444,71.0,85.48387096774194,74.28571428571429,78.87323943661971,85.33333333333333,71.27659574468085,77.27272727272728,65.47619047619048,96.49122807017544,91.1764705882353,79.45205479452055,58.02469135802469,70.73170731707317,69.56521739130434,79.76190476190476,86.81318681318682,100.0,83.14606741573034,68.0,77.77777777777779,76.19047619047619,63.63636363636363,67.10526315789474,65.0,89.47368421052633,86.56716417910448,86.0,78.0,77.27272727272728,79.0,69.23076923076924,67.07317073170732,54.0,61.702127659574465,75.38461538461539,67.0,75.60975609756098,70.73170731707317,67.56756756756756,69.31818181818183,76.82926829268293,74.66666666666666,70.11494252873563,95.65217391304348,73.41772151898735,77.77777777777779,70.66666666666666,52.27272727272728,67.16417910447761,75.58139534883722,74.68354430379748,82.95454545454547,86.56716417910448,82.55813953488372,71.26436781609195,53.0,94.02985074626866,93.93939393939394,91.37931034482759,82.08955223880598,61.0,83.33333333333334,77.77777777777777,87.6923076923077,87.71929824561403,93.54838709677419,67.56756756756756,75.71428571428572,67.41573033707866,54.0,75.26881720430107,76.81159420289855,70.83333333333333,65.57377049180329,56.70103092783505,62.79069767441861,63.63636363636363,63.29113924050633,83.33333333333333,72.15189873417722,60.273972602739725,67.0,64.17910447761194,78.0,71.05263157894737,66.3157894736842,55.0,59.13978494623655,65.97938144329896,61.53846153846155,80.76923076923077,95.58823529411765,65.0,79.24528301886792,74.19354838709677,76.92307692307693,83.07692307692308,55.0,67.6923076923077,79.03225806451613,77.27272727272727,77.14285714285714,44.0,63.736263736263744,64.77272727272728,73.75,62.0,87.5,87.80487804878048,69.0,71.875,65.21739130434783,67.6923076923077,55.26315789473685,44.086021505376344,49.0,78.7878787878788,71.21212121212122,65.57377049180329,59.21052631578948,62.0,62.12121212121212,74.32432432432432,49.0,57.6923076923077,54.0,49.0,77.90697674418605,74.6987951807229,74.07407407407408,73.84615384615385,50.0,73.07692307692308,47.0,60.0,57.142857142857146,65.11627906976744,48.0,76.19047619047619,70.83333333333333,52.80898876404495,65.0,75.86206896551724,74.32432432432432,53.0,51.0,47.0,50.0,62.0,52.0,47.0,65.65656565656566,63.95348837209303,58.88888888888889,76.47058823529412,72.0,71.64179104477613,72.6027397260274,65.82278481012659
Colorado,51.31578947368421,46.774193548387096,50.0,56.06060606060606,49.42528735632184,38.0,41.30434782608695,38.0,40.697674418604656,34.17721518987342,45.83333333333333,43.43434343434344,38.0,37.0,44.642857142857146,37.2093023255814,38.983050847457626,30.303030303030305,30.0,39.08045977011494,29.72972972972973,32.911392405063296,24.35897435897436,28.26086956521739,58.333333333333336,42.028985507246375,40.96385542168675,48.387096774193544,34.48275862068965,37.80487804878049,42.85714285714286,33.72093023255814,48.05194805194805,46.25,42.22222222222222,29.0,51.61290322580645,42.85714285714286,42.25352112676056,46.666666666666664,36.170212765957444,48.86363636363637,38.095238095238095,45.614035087719294,52.94117647058824,45.20547945205479,39.50617283950617,48.78048780487805,37.68115942028985,39.285714285714285,39.56043956043956,46.66666666666667,48.31460674157304,36.0,40.40404040404041,44.44444444444444,36.36363636363636,31.578947368421055,33.0,52.631578947368425,58.2089552238806,66.0,37.0,55.68181818181819,49.0,43.956043956043956,35.36585365853659,36.0,40.42553191489362,40.0,40.0,52.4390243902439,43.90243902439024,45.945945945945944,43.18181818181819,54.8780487804878,41.33333333333333,56.32183908045977,55.072463768115945,39.24050632911393,48.88888888888889,44.0,30.681818181818183,46.268656716417915,37.2093023255814,46.835443037974684,59.09090909090909,64.17910447761194,48.83720930232558,51.72413793103448,40.0,43.28358208955224,43.93939393939394,65.51724137931033,71.64179104477613,52.0,63.333333333333336,50.61728395061728,46.15384615384615,50.87719298245614,64.51612903225806,58.108108108108105,41.42857142857143,43.82022471910113,39.0,56.98924731182795,57.971014492753625,44.44444444444444,44.26229508196722,46.39175257731958,53.48837209302326,56.06060606060606,62.025316455696206,53.03030303030303,54.43037974683545,41.0958904109589,57.0,58.2089552238806,58.0,43.42105263157895,43.1578947368421,47.0,58.064516129032256,59.793814432989684,41.02564102564103,64.1025641025641,66.1764705882353,44.0,56.60377358490566,63.44086021505376,78.02197802197803,61.53846153846154,53.0,61.53846153846154,53.2258064516129,40.90909090909091,41.42857142857143,28.0,49.45054945054945,51.13636363636364,58.75,43.0,55.0,45.12195121951219,41.0,56.25000000000001,34.78260869565217,41.53846153846154,38.15789473684211,34.40860215053763,42.0,57.57575757575758,66.66666666666667,37.704918032786885,44.736842105263165,48.0,57.57575757575758,56.75675675675676,43.0,41.02564102564103,38.0,37.0,41.86046511627907,37.34939759036145,40.74074074074074,43.07692307692308,34.0,55.12820512820513,28.0,45.0,37.142857142857146,41.86046511627907,37.0,57.14285714285714,51.388888888888886,28.08988764044944,36.0,55.172413793103445,66.21621621621621,42.0,41.0,36.0,39.0,30.0,27.0,31.0,47.47474747474748,47.674418604651166,47.77777777777778,50.58823529411765,58.0,37.3134328358209,43.83561643835616,44.30379746835443
Connecticut,68.42105263157896,69.35483870967741,62.5,53.03030303030303,60.91954022988505,46.0,80.43478260869564,85.0,100.0,55.696202531645575,63.888888888888886,65.65656565656566,57.0,69.0,82.14285714285715,83.72093023255815,61.01694915254237,84.84848484848484,87.14285714285714,100.0,100.0,96.20253164556962,100.00000000000001,92.39130434782608,100.0,69.56521739130434,77.10843373493977,80.64516129032258,67.24137931034483,100.0,83.6734693877551,69.76744186046513,94.8051948051948,82.5,62.22222222222223,95.0,79.03225806451613,97.14285714285714,84.50704225352112,85.33333333333333,77.65957446808511,85.22727272727273,70.23809523809524,100.0,100.0,60.273972602739725,77.77777777777777,100.0,66.66666666666667,76.19047619047619,70.32967032967034,78.33333333333334,71.91011235955057,100.0,89.89898989898991,69.84126984126983,80.0,67.10526315789474,48.0,94.73684210526316,77.61194029850746,89.0,81.0,88.63636363636364,70.0,100.00000000000001,48.78048780487805,46.0,55.31914893617021,72.3076923076923,67.0,67.07317073170732,86.58536585365853,67.56756756756756,73.86363636363637,91.46341463414635,96.0,56.32183908045977,94.20289855072464,69.62025316455697,77.77777777777779,66.66666666666666,48.86363636363637,76.11940298507463,81.39534883720931,100.0,85.22727272727273,97.01492537313433,80.23255813953489,58.62068965517241,54.0,100.0,84.84848484848484,82.75862068965517,97.01492537313433,75.0,90.0,69.1358024691358,69.23076923076924,89.47368421052632,79.03225806451613,67.56756756756756,84.28571428571429,68.53932584269663,50.0,90.32258064516128,86.95652173913044,81.94444444444444,65.57377049180329,87.62886597938143,73.25581395348837,71.21212121212122,68.35443037974684,81.81818181818181,65.82278481012659,76.71232876712328,76.0,70.1492537313433,84.0,76.31578947368422,63.1578947368421,58.0,70.96774193548387,58.762886597938135,74.35897435897436,100.00000000000001,97.05882352941177,79.0,77.35849056603773,70.96774193548387,63.736263736263744,87.6923076923077,58.0,84.61538461538461,100.0,100.0,75.71428571428572,44.0,57.142857142857146,100.00000000000001,82.5,57.0,80.0,92.6829268292683,63.0,75.0,79.71014492753623,93.84615384615385,89.47368421052633,62.36559139784946,81.0,100.0,66.66666666666667,54.09836065573771,81.57894736842105,84.0,81.81818181818181,71.62162162162161,42.0,57.6923076923077,39.0,52.0,100.0,84.33734939759037,77.77777777777777,81.53846153846155,55.0,85.8974358974359,60.0,95.0,82.85714285714286,79.06976744186046,48.0,100.0,68.05555555555556,53.932584269662925,69.0,100.0,100.0,54.0,60.0,54.0,52.0,65.0,48.0,42.0,60.60606060606061,32.55813953488372,48.88888888888889,72.94117647058823,65.0,83.58208955223881,82.1917808219178,93.67088607594937
Delaware,38.15789473684211,46.774193548387096,55.55555555555556,53.03030303030303,39.08045977011494,39.0,35.869565217391305,53.0,58.139534883720934,32.911392405063296,80.55555555555556,100.0,22.0,35.0,67.85714285714286,66.27906976744187,32.20338983050847,21.21212121212121,47.142857142857146,24.137931034482758,50.0,11.39240506329114,11.53846153846154,17.391304347826086,43.333333333333336,33.333333333333336,44.578313253012055,35.483870967741936,15.517241379310343,39.02439024390244,46.93877551020408,31.395348837209305,68.83116883116882,97.5,34.44444444444444,34.0,30.64516129032258,62.85714285714286,74.64788732394365,62.666666666666664,60.638297872340424,45.45454545454546,38.095238095238095,45.614035087719294,52.94117647058824,67.12328767123287,38.2716049382716,26.829268292682926,39.130434782608695,77.38095238095238,35.16483516483517,60.0,47.19101123595506,40.0,59.5959595959596,87.30158730158729,36.36363636363636,43.42105263157895,32.0,32.89473684210527,58.2089552238806,55.0,60.0,50.00000000000001,12.0,40.659340659340664,36.58536585365854,24.0,32.97872340425532,75.38461538461539,42.0,40.24390243902439,39.02439024390244,40.54054054054054,63.63636363636364,79.26829268292683,77.33333333333333,32.183908045977006,30.434782608695652,39.24050632911393,64.44444444444444,44.0,32.95454545454546,68.65671641791045,46.51162790697675,43.037974683544306,51.13636363636364,0.0,15.116279069767442,63.218390804597696,45.0,73.13432835820896,33.333333333333336,100.0,50.746268656716424,28.0,70.0,59.25925925925925,29.230769230769234,35.08771929824561,61.29032258064516,50.0,38.57142857142857,86.51685393258427,31.0,44.086021505376344,37.68115942028985,37.5,34.42622950819672,70.10309278350515,36.04651162790698,48.484848484848484,49.36708860759494,72.72727272727272,82.27848101265823,38.35616438356164,55.0,41.791044776119406,66.0,40.78947368421053,46.315789473684205,42.0,47.31182795698925,55.6701030927835,17.94871794871795,70.51282051282053,58.82352941176471,40.0,62.264150943396224,76.34408602150538,41.75824175824176,43.07692307692308,22.0,20.0,45.16129032258064,46.96969696969697,62.85714285714286,14.0,26.373626373626376,32.95454545454546,53.75,32.0,55.0,74.39024390243902,65.0,39.583333333333336,100.0,43.07692307692308,39.473684210526315,36.55913978494623,43.0,64.64646464646465,60.60606060606061,80.32786885245902,26.315789473684212,58.0,84.84848484848484,43.24324324324324,50.0,21.794871794871796,37.0,46.0,44.18604651162791,39.75903614457832,60.49382716049382,76.92307692307693,28.0,88.46153846153847,70.0,38.75,32.85714285714286,20.930232558139537,100.0,68.25396825396825,27.77777777777778,56.17977528089888,30.0,74.71264367816092,17.56756756756757,36.0,30.0,56.0,48.0,21.0,42.0,39.0,67.67676767676768,81.39534883720931,64.44444444444444,38.82352941176471,49.0,28.358208955223883,42.465753424657535,30.37974683544304
District of Columbia,44.736842105263165,70.96774193548387,62.5,95.45454545454545,68.9655172413793,57.0,100.0,63.0,47.674418604651166,50.63291139240506,43.05555555555556,32.323232323232325,51.0,100.0,48.214285714285715,45.34883720930233,47.45762711864407,46.96969696969697,31.42857142857143,48.275862068965516,31.08108108108108,49.36708860759494,37.17948717948718,100.0,73.33333333333334,100.0,84.33734939759037,100.0,81.03448275862068,73.17073170731707,40.816326530612244,72.09302325581396,50.64935064935065,81.25,100.0,66.0,59.677419354838705,41.42857142857143,74.64788732394365,78.66666666666666,87.23404255319149,100.00000000000001,100.0,75.43859649122807,47.05882352941177,82.1917808219178,54.32098765432099,64.6341463414634,40.57971014492754,52.38095238095238,70.32967032967034,83.33333333333334,70.7865168539326,60.0,65.65656565656566,87.30158730158729,52.72727272727273,36.8421052631579,57.0,90.78947368421053,34.32835820895522,80.0,70.0,80.68181818181819,67.0,49.45054945054945,53.65853658536585,24.0,65.95744680851064,64.61538461538461,100.0,54.8780487804878,41.46341463414634,40.54054054054054,51.13636363636364,93.90243902439025,84.0,100.0,86.95652173913044,49.36708860759494,51.111111111111114,36.0,9.090909090909092,58.2089552238806,100.0,30.37974683544304,78.40909090909092,59.701492537313435,66.27906976744187,41.37931034482759,96.0,67.16417910447761,48.484848484848484,24.137931034482758,52.23880597014926,34.0,50.0,45.67901234567901,72.3076923076923,87.71929824561403,77.41935483870967,59.45945945945946,32.85714285714286,91.01123595505618,24.0,24.731182795698924,39.130434782608695,52.77777777777778,45.90163934426229,43.298969072164944,79.06976744186046,42.42424242424242,100.0,66.66666666666667,43.037974683544306,43.83561643835616,100.0,100.0,72.0,100.0,70.52631578947368,29.0,59.13978494623655,20.618556701030926,41.02564102564103,64.1025641025641,55.88235294117648,27.0,83.01886792452831,49.46236559139785,40.659340659340664,98.46153846153847,43.0,100.0,37.096774193548384,51.515151515151516,94.28571428571429,19.0,69.23076923076924,75.0,76.25,65.0,85.0,100.0,49.0,62.50000000000001,68.1159420289855,64.61538461538461,55.26315789473685,93.54838709677419,42.0,59.5959595959596,71.21212121212122,68.85245901639344,75.0,59.0,69.6969696969697,41.89189189189189,75.0,100.00000000000001,69.0,70.0,58.139534883720934,80.72289156626506,54.32098765432099,53.84615384615385,100.0,76.92307692307693,51.0,61.25,61.42857142857143,100.0,87.0,76.19047619047619,100.0,100.0,100.0,55.172413793103445,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.2093023255814,100.0,100.0,100.0,100.0,100.0,67.08860759493672
