State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Georgia,78.0,96.0,83.0,98.85057471264368,96.55172413793103,81.0,85.0,84.0,94.0,77.0,87.0,87.77777777777779,94.0,85.0,81.0,75.0,81.0,78.0,90.69767441860466,77.65957446808511,98.0,83.0,91.83673469387756,72.0,69.0,74.0,89.13043478260869,77.0,84.0,83.51648351648352,84.0,100.00000000000001,91.25,84.53608247422679,80.0,89.58333333333334,100.0,100.0,87.0,85.0,87.0,86.0,87.0,91.48936170212765,90.21739130434783,94.68085106382979,90.47619047619048,83.51648351648352,89.77272727272728,87.62886597938143,85.8695652173913,85.1063829787234,74.19354838709677,83.33333333333334,81.0,89.13043478260869,97.29729729729729,97.46835443037975,89.87341772151899,93.10344827586206,89.0,91.0,83.51648351648352,87.0,89.6551724137931,82.95454545454547,80.61224489795919,70.0,64.0,89.13043478260869,97.43589743589745,86.9047619047619,94.87179487179488,98.7012987012987,85.5421686746988,95.23809523809524,100.0,100.0,100.0,100.00000000000001,80.23255813953489,91.20879120879121,97.46835443037975,96.47058823529412,100.0,97.61904761904762,92.10526315789474,85.3932584269663,95.55555555555556,91.86046511627907,82.29166666666667,93.75,100.0,96.47058823529412,90.74074074074075,92.13483146067416,84.0,84.375,93.93939393939394,84.70588235294117,84.6938775510204,82.02247191011236,85.41666666666667,94.9367088607595,72.72727272727273,83.0,76.34408602150538,78.0,91.0,88.8888888888889,77.17391304347825,83.9506172839506,98.9247311827957,79.01234567901234,80.23255813953489,78.0,76.66666666666667,89.41176470588236,73.0,92.78350515463916,83.50515463917525,89.87341772151899,75.51020408163265,71.42857142857143,79.0,85.0,89.24731182795698,87.50000000000001,76.0,88.0,79.77528089887642,84.0909090909091,87.50000000000001,84.41558441558442,84.41558441558442,93.0,64.0,78.0,68.91891891891892,75.25773195876288,93.68421052631578,97.46835443037975,85.5421686746988,64.0,63.54166666666667,68.0,74.0,75.0,75.0,75.0,49.0,59.0,55.0,61.0,70.0,87.91208791208791,62.0,46.0,56.56565656565657,41.0,75.9493670886076,77.0,85.0,65.0,57.0,68.0,77.0,71.0,80.0,91.57894736842104,86.66666666666667,83.87096774193547,66.0,69.0,84.0,96.0,95.69892473118279,87.0,87.95180722891567,79.0,81.0,91.57894736842104,69.0,85.0,97.67441860465117,95.16129032258064,91.30434782608695,91.39784946236558,89.0,70.0,91.83673469387756,81.91489361702128,67.70833333333334,74.0
Hawaii,81.0,73.0,69.0,68.9655172413793,79.3103448275862,73.0,59.0,55.0,52.0,50.0,55.0,57.77777777777778,70.0,68.0,58.0,55.0,67.0,62.0,73.25581395348837,51.06382978723404,57.0,57.0,57.142857142857146,49.0,58.0,45.0,83.69565217391303,60.0,57.0,53.846153846153854,35.0,45.05494505494506,53.75,60.824742268041234,53.0,62.50000000000001,68.75,44.0,31.0,30.0,38.0,32.0,23.0,36.170212765957444,38.04347826086956,28.72340425531915,40.476190476190474,30.769230769230774,45.45454545454546,44.329896907216494,32.608695652173914,51.06382978723404,45.16129032258064,32.29166666666667,25.0,36.95652173913043,41.89189189189189,39.24050632911393,44.30379746835443,37.93103448275862,38.0,34.0,35.16483516483517,30.0,22.988505747126435,37.5,40.816326530612244,36.0,37.0,39.130434782608695,39.743589743589745,41.666666666666664,52.56410256410257,59.74025974025974,53.01204819277109,55.95238095238095,54.8780487804878,70.73170731707317,56.79012345679012,57.6923076923077,47.674418604651166,48.35164835164836,69.62025316455697,58.82352941176471,49.473684210526315,44.047619047619044,64.47368421052632,55.0561797752809,48.88888888888889,56.97674418604652,45.833333333333336,47.5,64.36781609195401,68.23529411764706,59.25925925925926,31.460674157303373,40.0,45.833333333333336,51.515151515151516,48.23529411764706,51.02040816326531,52.80898876404495,39.583333333333336,74.68354430379748,37.37373737373738,38.0,30.10752688172043,33.0,41.0,45.45454545454546,32.608695652173914,48.148148148148145,48.387096774193544,34.5679012345679,46.51162790697675,38.0,33.333333333333336,38.82352941176471,37.0,45.360824742268036,30.92783505154639,51.898734177215196,47.95918367346939,47.61904761904762,39.0,35.0,33.33333333333333,36.36363636363637,36.0,56.0,51.68539325842697,46.59090909090909,40.909090909090914,32.467532467532465,36.36363636363636,49.0,42.0,33.0,51.35135135135135,31.958762886597935,44.21052631578947,36.708860759493675,44.578313253012055,31.0,31.250000000000004,33.0,44.0,20.454545454545457,30.0,40.0,21.0,35.0,25.0,23.0,42.0,49.45054945054945,30.0,26.0,40.40404040404041,20.0,37.9746835443038,34.0,40.0,31.0,35.0,42.0,39.0,28.0,24.0,27.36842105263158,24.444444444444446,31.18279569892473,33.0,36.0,21.0,36.0,35.483870967741936,31.0,45.78313253012048,32.0,28.0,32.63157894736842,28.0,37.0,41.86046511627907,29.032258064516128,33.333333333333336,46.236559139784944,59.0,43.0,50.0,50.0,45.833333333333336,55.0
Idaho,64.0,79.0,70.0,70.11494252873563,70.11494252873563,70.0,53.0,66.0,65.0,70.0,62.0,71.11111111111111,43.0,67.0,68.0,75.0,44.0,41.0,79.06976744186046,78.72340425531915,82.0,75.0,51.02040816326531,66.0,56.0,64.0,79.34782608695652,51.0,55.0,63.736263736263744,57.0,54.94505494505495,83.75,63.91752577319587,50.0,73.95833333333334,65.625,55.0,46.0,42.0,52.0,51.0,54.0,48.93617021276596,42.391304347826086,51.06382978723404,63.095238095238095,64.83516483516485,65.90909090909092,60.824742268041234,54.347826086956516,51.06382978723404,49.46236559139785,41.66666666666667,62.0,69.56521739130434,75.67567567567568,88.60759493670886,74.68354430379748,68.9655172413793,66.0,72.0,65.93406593406594,57.0,74.71264367816092,75.0,59.183673469387756,48.0,47.0,60.8695652173913,70.51282051282053,76.19047619047619,65.38461538461539,59.74025974025974,80.72289156626506,69.04761904761905,63.41463414634146,62.19512195121951,72.8395061728395,73.07692307692308,47.674418604651166,48.35164835164836,49.36708860759494,67.05882352941177,71.57894736842105,78.57142857142857,76.31578947368422,55.0561797752809,52.22222222222222,58.139534883720934,61.458333333333336,58.75,89.6551724137931,71.76470588235294,75.92592592592592,60.67415730337079,62.0,57.29166666666667,63.63636363636363,65.88235294117648,48.9795918367347,84.26966292134833,79.16666666666667,64.55696202531647,53.535353535353536,69.0,58.064516129032256,70.0,70.0,63.63636363636364,59.78260869565217,60.49382716049382,80.64516129032258,64.19753086419753,53.48837209302326,42.0,45.55555555555556,83.52941176470588,57.0,53.60824742268041,62.88659793814432,65.82278481012659,58.16326530612245,47.61904761904762,50.0,75.0,61.29032258064516,76.13636363636364,56.0,53.0,53.932584269662925,67.04545454545455,50.00000000000001,49.35064935064935,61.03896103896104,54.0,44.0,53.0,48.648648648648646,49.48453608247422,65.26315789473684,81.0126582278481,67.46987951807229,59.0,48.958333333333336,70.0,67.0,65.90909090909092,48.75,55.0,51.0,43.0,48.0,62.0,61.0,60.439560439560445,58.0,55.0,52.525252525252526,42.0,48.10126582278481,62.0,59.0,56.0,45.0,46.0,40.0,55.0,58.0,63.1578947368421,78.88888888888889,66.66666666666666,65.0,38.0,54.0,75.0,84.94623655913978,72.0,75.90361445783134,48.0,43.0,75.78947368421052,54.0,65.0,66.27906976744187,62.90322580645161,68.1159420289855,74.19354838709677,61.0,51.0,82.6530612244898,50.0,65.625,56.0
Illinois,65.0,85.0,81.0,79.3103448275862,87.35632183908045,81.0,85.0,87.0,88.0,88.0,87.0,91.11111111111111,83.0,80.0,89.0,83.0,95.0,82.0,95.34883720930233,71.27659574468085,88.0,78.0,100.0,79.0,77.0,73.0,86.95652173913044,82.0,84.0,83.51648351648352,79.0,68.13186813186813,81.25,83.50515463917525,67.0,78.125,78.125,63.0,45.0,58.0,58.0,57.0,56.0,70.2127659574468,64.13043478260869,74.46808510638297,75.0,59.34065934065934,67.04545454545455,62.88659793814432,70.65217391304347,72.34042553191489,54.83870967741935,57.29166666666667,59.0,66.30434782608695,71.62162162162161,69.62025316455697,63.29113924050633,75.86206896551724,79.0,82.0,70.32967032967034,61.0,65.51724137931033,61.36363636363637,59.183673469387756,52.0,57.0,82.6086956521739,85.8974358974359,78.57142857142857,76.92307692307693,81.81818181818181,77.10843373493977,89.28571428571429,93.90243902439025,89.02439024390243,85.18518518518518,93.58974358974359,88.37209302325581,94.50549450549451,94.9367088607595,92.94117647058823,87.36842105263158,86.9047619047619,86.8421052631579,75.2808988764045,86.66666666666667,88.37209302325581,85.41666666666667,85.0,82.75862068965517,75.29411764705883,87.03703703703704,79.77528089887642,82.0,88.54166666666667,90.9090909090909,78.82352941176471,83.6734693877551,80.89887640449439,88.54166666666667,88.60759493670886,76.76767676767678,81.0,72.04301075268816,75.0,92.0,84.84848484848486,81.52173913043478,75.30864197530863,90.32258064516128,74.07407407407408,88.37209302325581,82.0,76.66666666666667,84.70588235294117,68.0,90.72164948453607,82.4742268041237,96.20253164556962,74.48979591836735,75.0,87.0,79.0,84.94623655913978,78.40909090909092,73.33333333333333,82.0,78.65168539325843,78.40909090909092,85.22727272727273,79.22077922077922,76.62337662337663,82.0,66.0,74.0,72.97297297297297,67.0103092783505,85.26315789473684,89.87341772151899,73.49397590361447,62.0,66.66666666666667,76.0,78.0,73.86363636363637,71.25,77.0,52.0,56.0,61.0,63.0,62.0,78.02197802197803,58.0,52.0,60.60606060606061,47.0,70.8860759493671,73.0,75.0,61.0,59.0,70.0,80.0,72.0,70.0,82.10526315789473,75.55555555555556,73.11827956989247,57.0,64.0,70.0,82.0,93.54838709677419,81.0,80.72289156626506,75.0,69.0,82.10526315789473,60.0,76.0,89.53488372093024,93.54838709677419,85.5072463768116,80.64516129032258,75.0,66.0,87.75510204081633,79.7872340425532,67.70833333333334,79.0
Indiana,64.0,71.0,78.0,88.50574712643677,82.75862068965517,76.0,90.0,84.0,83.0,81.0,82.0,93.33333333333334,97.0,85.0,83.0,73.0,84.0,73.0,86.04651162790698,80.85106382978724,92.0,73.0,95.91836734693878,78.0,69.0,75.0,95.65217391304347,80.0,83.0,82.41758241758242,80.0,90.10989010989012,88.75,85.56701030927834,73.0,81.25,69.79166666666667,66.0,57.0,68.0,65.0,58.0,56.0,67.02127659574468,70.65217391304347,88.29787234042553,77.38095238095238,70.32967032967034,79.54545454545455,73.19587628865979,72.82608695652173,79.7872340425532,80.64516129032258,82.29166666666667,76.0,90.21739130434783,94.5945945945946,82.27848101265823,83.54430379746836,90.80459770114942,85.0,88.0,82.41758241758242,73.0,75.86206896551724,70.45454545454547,68.36734693877551,65.0,70.0,90.21739130434783,89.74358974358975,86.9047619047619,83.33333333333334,72.72727272727272,73.49397590361447,80.95238095238095,84.14634146341463,81.70731707317073,77.77777777777777,91.02564102564104,75.58139534883722,73.62637362637363,83.54430379746836,80.0,68.42105263157895,83.33333333333333,72.36842105263159,79.77528089887642,80.0,83.72093023255815,75.0,77.5,77.01149425287356,81.17647058823529,79.62962962962963,83.14606741573034,77.0,81.25,83.33333333333333,74.11764705882354,68.36734693877551,73.03370786516854,73.95833333333334,78.48101265822785,64.64646464646465,66.0,59.13978494623655,60.0,75.0,82.82828282828284,75.0,77.77777777777777,93.54838709677419,66.66666666666666,73.25581395348837,64.0,70.0,87.05882352941177,63.0,81.44329896907216,69.0721649484536,92.40506329113924,63.26530612244898,64.28571428571429,68.0,65.0,80.64516129032258,78.40909090909092,70.66666666666666,67.0,61.79775280898877,68.18181818181819,76.13636363636364,71.42857142857143,61.03896103896104,72.0,59.0,65.0,60.81081081081081,55.6701030927835,86.3157894736842,82.27848101265823,67.46987951807229,53.0,48.958333333333336,55.0,67.0,60.227272727272734,61.25,62.0,46.0,45.0,50.0,47.0,54.0,73.62637362637363,49.0,43.0,51.515151515151516,35.0,56.9620253164557,72.0,76.0,52.0,49.0,58.0,60.0,58.0,64.0,70.52631578947368,67.77777777777779,60.21505376344086,53.0,55.0,61.0,73.0,81.72043010752688,76.0,80.72289156626506,67.0,64.0,74.73684210526315,54.0,73.0,79.06976744186046,74.19354838709677,75.3623188405797,88.17204301075269,81.0,68.0,84.6938775510204,82.97872340425532,67.70833333333334,68.0
Iowa,64.0,67.0,73.0,85.0574712643678,75.86206896551724,72.0,76.0,77.0,82.0,74.0,92.0,88.88888888888889,87.0,79.0,79.0,71.0,92.0,85.0,89.53488372093024,86.17021276595744,97.0,95.0,64.28571428571429,65.0,67.0,60.0,90.21739130434783,100.0,76.0,70.32967032967034,83.0,76.92307692307693,83.75,88.65979381443299,75.0,71.875,69.79166666666667,76.0,67.0,55.0,55.0,65.0,82.0,82.97872340425532,72.82608695652173,87.23404255319149,86.9047619047619,76.92307692307693,79.54545454545455,76.28865979381442,72.82608695652173,73.40425531914893,51.61290322580645,67.70833333333334,69.0,82.6086956521739,89.1891891891892,79.74683544303798,83.54430379746836,72.41379310344827,74.0,76.0,84.61538461538463,76.0,72.41379310344827,80.68181818181819,59.183673469387756,48.0,54.0,64.13043478260869,75.64102564102565,75.0,75.64102564102565,74.02597402597402,63.85542168674699,64.28571428571429,73.17073170731707,75.60975609756098,80.24691358024691,75.64102564102565,76.74418604651163,76.92307692307693,72.15189873417722,67.05882352941177,66.3157894736842,80.95238095238095,86.8421052631579,71.91011235955057,76.66666666666667,96.51162790697676,68.75,66.25,74.71264367816092,64.70588235294117,68.51851851851852,74.15730337078652,68.0,66.66666666666667,81.81818181818181,77.64705882352942,79.59183673469389,69.66292134831461,67.70833333333334,77.21518987341773,61.61616161616162,73.0,55.91397849462365,64.0,74.0,70.70707070707071,65.21739130434783,59.25925925925925,81.72043010752688,67.90123456790123,74.4186046511628,76.0,82.22222222222223,68.23529411764706,55.0,89.69072164948453,61.85567010309278,70.8860759493671,66.3265306122449,69.04761904761905,60.0,75.0,67.74193548387096,70.45454545454547,62.666666666666664,79.0,70.7865168539326,59.09090909090909,64.77272727272728,67.53246753246754,77.92207792207792,63.0,61.0,68.0,64.86486486486487,70.10309278350515,78.94736842105263,93.67088607594937,81.9277108433735,62.0,78.125,76.0,68.0,69.31818181818183,62.5,83.0,48.0,55.0,61.0,55.0,59.0,72.52747252747254,64.0,43.0,45.45454545454546,31.0,59.493670886075954,58.0,65.0,50.0,51.0,59.0,57.0,54.0,62.0,75.78947368421052,67.77777777777779,60.21505376344086,50.0,51.0,54.0,76.0,69.89247311827957,63.0,69.87951807228916,62.0,61.0,89.47368421052632,55.0,74.0,63.95348837209303,62.90322580645161,66.66666666666667,60.21505376344086,62.0,49.0,69.38775510204081,62.76595744680851,56.25000000000001,60.0
Kansas,62.0,75.0,66.0,74.71264367816092,72.41379310344827,66.0,75.0,72.0,77.0,75.0,52.0,58.88888888888889,79.0,70.0,73.0,70.0,67.0,77.0,77.90697674418605,56.38297872340426,83.0,68.0,77.55102040816327,67.0,67.0,65.0,82.6086956521739,69.0,79.0,65.93406593406594,70.0,72.52747252747254,76.25,77.31958762886597,55.0,72.91666666666667,61.458333333333336,48.0,44.0,67.0,54.0,57.0,52.0,62.76595744680851,66.30434782608695,100.0,91.66666666666667,76.92307692307693,61.36363636363637,74.22680412371133,67.39130434782608,76.59574468085106,73.11827956989247,57.29166666666667,63.0,78.26086956521739,82.43243243243244,68.35443037974684,72.15189873417722,83.90804597701148,71.0,63.0,62.63736263736264,61.0,71.26436781609195,73.86363636363637,64.28571428571429,49.0,71.0,55.43478260869565,66.66666666666667,55.95238095238095,71.7948717948718,68.83116883116882,61.445783132530124,76.19047619047619,65.85365853658537,75.60975609756098,61.72839506172839,71.7948717948718,61.62790697674419,71.42857142857143,73.41772151898735,82.3529411764706,64.21052631578947,64.28571428571429,75.0,61.79775280898877,70.0,84.88372093023256,77.08333333333334,77.5,65.51724137931033,74.11764705882354,61.111111111111114,74.15730337078652,71.0,71.875,80.3030303030303,63.529411764705884,50.0,58.426966292134836,57.29166666666667,75.9493670886076,51.515151515151516,70.0,45.16129032258064,49.0,67.0,50.505050505050505,55.43478260869565,66.66666666666666,77.41935483870967,48.148148148148145,50.0,69.0,56.66666666666667,54.11764705882353,56.0,70.10309278350515,57.73195876288659,49.36708860759494,53.06122448979592,57.14285714285714,69.0,72.0,60.21505376344086,59.09090909090909,52.0,67.0,62.921348314606746,64.77272727272728,53.409090909090914,64.93506493506493,70.12987012987013,74.0,42.0,55.0,58.108108108108105,58.762886597938135,61.05263157894736,68.35443037974684,43.37349397590362,50.0,51.04166666666667,65.0,77.0,50.00000000000001,51.25,65.0,44.0,45.0,46.0,59.0,54.0,61.53846153846155,46.0,42.0,45.45454545454546,29.0,60.75949367088608,56.0,61.0,48.0,36.0,44.0,63.0,47.0,59.0,58.94736842105263,55.55555555555556,56.98924731182795,44.0,47.0,56.0,72.0,61.29032258064516,53.0,73.49397590361447,57.0,71.0,73.68421052631578,53.0,65.0,59.30232558139535,61.29032258064516,82.6086956521739,79.56989247311827,58.0,53.0,57.142857142857146,58.51063829787234,57.29166666666667,63.0
Kentucky,71.0,83.0,89.0,100.0,83.90804597701148,88.0,98.0,98.0,93.0,78.0,89.0,72.22222222222223,95.0,85.0,87.0,75.0,74.0,76.0,88.37209302325581,70.2127659574468,93.0,74.0,93.87755102040816,82.0,100.0,95.0,96.73913043478261,91.0,84.0,87.91208791208791,90.0,91.20879120879121,91.25,99.99999999999999,80.0,81.25,70.83333333333334,75.0,66.0,74.0,80.0,70.0,63.0,71.27659574468085,75.0,76.59574468085106,80.95238095238095,81.31868131868133,77.27272727272728,71.13402061855669,75.0,75.53191489361701,68.81720430107526,81.25,75.0,85.8695652173913,71.62162162162161,82.27848101265823,87.34177215189874,83.90804597701148,87.0,97.0,93.40659340659342,100.0,75.86206896551724,78.40909090909092,80.61224489795919,69.0,75.0,95.65217391304347,93.58974358974359,83.33333333333333,87.17948717948718,96.1038961038961,92.77108433734941,97.61904761904762,93.90243902439025,95.1219512195122,87.65432098765432,91.02564102564104,80.23255813953489,98.9010989010989,94.9367088607595,90.58823529411765,88.42105263157895,89.28571428571429,76.31578947368422,91.01123595505618,92.22222222222223,84.88372093023256,76.04166666666667,76.25,80.45977011494253,82.3529411764706,77.77777777777777,87.64044943820225,83.0,71.875,81.81818181818181,72.94117647058823,75.51020408163265,70.7865168539326,67.70833333333334,88.60759493670886,78.7878787878788,81.0,65.59139784946237,62.0,75.0,78.7878787878788,71.73913043478261,64.19753086419753,76.34408602150538,61.72839506172839,61.62790697674419,66.0,71.11111111111111,76.47058823529412,56.0,82.4742268041237,72.16494845360825,83.54430379746836,61.224489795918366,73.80952380952381,69.0,67.0,70.96774193548387,71.5909090909091,62.666666666666664,77.0,59.55056179775281,71.5909090909091,71.5909090909091,61.03896103896104,55.84415584415584,59.0,57.0,64.0,63.51351351351351,59.793814432989684,81.05263157894737,86.07594936708861,74.6987951807229,63.0,53.12500000000001,59.0,61.0,72.72727272727273,70.0,72.0,47.0,48.0,45.0,59.0,69.0,70.32967032967034,44.0,35.0,47.47474747474748,37.0,51.898734177215196,67.0,60.0,50.0,49.0,61.0,63.0,60.0,60.0,62.10526315789473,68.88888888888889,63.44086021505376,60.0,55.0,69.0,76.0,80.64516129032258,72.0,77.10843373493977,62.0,67.0,71.57894736842105,46.0,58.0,73.25581395348837,72.58064516129032,65.21739130434783,58.064516129032256,67.0,58.0,74.48979591836735,73.40425531914893,51.04166666666667,59.0
Louisiana,49.0,59.0,65.0,68.9655172413793,78.16091954022988,74.0,74.0,81.0,73.0,74.0,75.0,70.0,70.0,82.0,76.0,65.0,83.0,82.0,86.04651162790698,74.46808510638297,93.0,70.0,87.75510204081633,66.0,69.0,70.0,82.6086956521739,67.0,75.0,78.02197802197803,80.0,83.51648351648352,78.75,79.38144329896906,56.0,69.79166666666667,82.29166666666667,63.0,56.0,65.0,60.0,64.0,62.0,68.08510638297872,65.21739130434783,67.02127659574468,78.57142857142857,69.23076923076924,65.90909090909092,71.13402061855669,60.8695652173913,60.638297872340424,55.91397849462365,64.58333333333334,69.0,71.73913043478261,71.62162162162161,75.9493670886076,74.68354430379748,78.16091954022988,78.0,76.0,80.21978021978023,66.0,71.26436781609195,69.31818181818183,63.26530612244898,66.0,62.0,83.69565217391303,84.61538461538463,71.42857142857143,76.92307692307693,75.32467532467533,78.3132530120482,94.04761904761905,78.04878048780488,79.26829268292683,72.8395061728395,79.48717948717949,75.58139534883722,90.10989010989012,93.67088607594937,85.88235294117648,71.57894736842105,88.09523809523809,81.57894736842105,85.3932584269663,85.55555555555556,84.88372093023256,84.375,72.5,78.16091954022988,80.0,88.88888888888889,69.66292134831461,64.0,77.08333333333334,83.33333333333333,72.94117647058823,85.71428571428572,77.52808988764045,65.625,64.55696202531647,66.66666666666667,75.0,68.81720430107526,64.0,80.0,59.5959595959596,59.78260869565217,76.5432098765432,82.79569892473118,60.49382716049382,74.4186046511628,71.0,73.33333333333334,70.58823529411765,51.0,75.25773195876288,81.44329896907216,88.60759493670886,60.204081632653065,73.80952380952381,64.0,70.0,69.89247311827957,60.227272727272734,58.666666666666664,60.0,58.426966292134836,61.36363636363637,69.31818181818183,72.72727272727272,70.12987012987013,76.0,65.0,63.0,59.45945945945946,60.824742268041234,75.78947368421052,87.34177215189874,59.036144578313255,54.0,50.0,57.0,60.0,63.63636363636364,60.0,65.0,40.0,39.0,46.0,48.0,58.0,61.53846153846155,38.0,36.0,41.41414141414142,38.0,74.68354430379748,54.0,68.0,55.0,58.0,58.0,81.0,71.0,67.0,75.78947368421052,75.55555555555556,69.89247311827957,66.0,58.0,60.0,87.0,72.04301075268816,67.0,84.33734939759037,77.0,66.0,84.21052631578947,62.0,66.0,74.4186046511628,67.74193548387096,63.768115942028984,75.26881720430107,72.0,59.0,93.87755102040816,74.46808510638297,64.58333333333334,76.0
Maine,42.0,53.0,55.0,52.8735632183908,79.3103448275862,64.0,45.0,63.0,67.0,59.0,66.0,75.55555555555556,67.0,58.0,63.0,61.0,74.0,61.0,46.51162790697675,50.0,56.0,70.0,93.87755102040816,74.0,44.0,63.0,53.26086956521739,63.0,69.0,73.62637362637363,68.0,71.42857142857143,78.75,94.84536082474226,74.0,69.79166666666667,65.625,50.0,36.0,52.0,39.0,53.0,62.0,61.702127659574465,59.78260869565217,56.38297872340426,51.19047619047619,49.45054945054945,39.77272727272727,58.762886597938135,63.04347826086956,50.0,50.537634408602145,46.875,44.0,51.086956521739125,56.75675675675676,50.63291139240506,50.63291139240506,80.45977011494253,51.0,77.0,64.83516483516485,41.0,62.068965517241374,54.54545454545455,34.69387755102041,55.0,52.0,60.8695652173913,71.7948717948718,48.80952380952381,76.92307692307693,88.31168831168831,73.49397590361447,63.095238095238095,65.85365853658537,62.19512195121951,61.72839506172839,84.61538461538463,73.25581395348837,75.82417582417582,79.74683544303798,77.64705882352942,84.21052631578947,72.61904761904762,80.26315789473685,91.01123595505618,96.66666666666667,59.30232558139535,78.125,91.25,65.51724137931033,81.17647058823529,74.07407407407408,62.921348314606746,66.0,81.25,62.12121212121212,55.294117647058826,68.36734693877551,66.29213483146069,82.29166666666667,83.54430379746836,64.64646464646465,84.0,68.81720430107526,76.0,99.0,91.91919191919193,89.13043478260869,69.1358024691358,68.81720430107526,56.79012345679012,75.58139534883722,85.0,67.77777777777779,76.47058823529412,61.0,87.62886597938143,80.41237113402062,94.9367088607595,86.73469387755102,91.66666666666667,83.0,96.0,100.0,80.68181818181819,69.33333333333333,90.0,66.29213483146069,94.31818181818183,95.45454545454547,100.0,92.20779220779221,100.0,100.0,100.0,100.0,99.99999999999999,96.84210526315789,93.67088607594937,93.97590361445783,100.0,100.0,88.0,79.0,97.72727272727273,71.25,89.0,100.0,100.0,100.0,96.0,100.0,100.00000000000001,100.0,76.0,88.8888888888889,74.0,100.0,100.0,79.0,66.0,100.0,100.0,100.0,95.0,89.0,100.0,100.0,98.9247311827957,80.0,100.0,73.0,95.0,95.69892473118279,100.0,93.97590361445783,100.0,100.0,91.57894736842104,71.0,72.0,87.2093023255814,66.12903225806451,88.40579710144928,88.17204301075269,100.0,100.0,90.81632653061224,61.702127659574465,100.0,85.0
